company,location,title,post_date,description,url,full_desc,seniority_level,employment_type,job_function,industries
Kabeer Consulting Inc,"New York, United States","Senior Business Systems Analyst, (WM, IM, and LE)",2019-07-25,"The ideal candidate will be familiar with the full software design life cycle. They should have experience in designing, coding, testing ...",https://www.linkedin.com/jobs/view/senior-business-systems-analyst-wm-im-and-le-at-kabeer-consulting-inc-1394243702?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Kabeer Consulting IncNew York, United States 
 
The ideal candidate will be familiar with the full software design life cycle. They should have experience in designing, coding, testing and consistently managing applications They should be comfortable coding in a number of languages and have an ability to test code in order to maintain high-quality code.  
  
Responsibilities 
",Director,Contract,"Engineering, Information Technology",Information Technology and Services
CWCapital,"New York, New York, United States",CRE Tech Business Analyst,2019-07-23,"Experience with Commercial Loans, Real Estate, Structured Financing, Budgeting helpful. Learn and develop new skills as needed. Strong ...",https://www.linkedin.com/jobs/view/cre-tech-business-analyst-at-cwcapital-1389632789?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CWCapitalNew York, New York, United States 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
 
RealINSIGHT is CW's technology firm and is a leading provider of commercial real estate asset management software. One of our vital client services is to provide advice, development and delivery of Excel-based models, Reports and Dashboards to support their unique business needs. 
You will have the opportunity to design, create and implement a variety of complex, dynamic business models, integrated with cloud databases. This position works independently on specific assignments, and collaboratively with a team in delivery of finished products to clients. 
 
Responsibilities 
 
Skills 
 
Requirements 
 
Technical Skills 
",Entry level,Full-time,"Business Development, Sales, Analyst",Financial Services
"KGS Technology Group, Inc","New York, New York, United States",Business Analyst,2019-07-15,"Experience with case implementation, underwriting, life insurance or project management. Have the ability to read financial illustrations...",https://www.linkedin.com/jobs/view/business-analyst-at-kgs-technology-group-inc-1163887530?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"KGS Technology Group, IncNew York, New York, United States 
 
",Not Applicable,Full-time,NA,NA
Block and Tam,"New York, United States",Junior PPC Analyst,2019-07-18,Passionate about Paid Search and eager to learn new skills while keeping up to speed with the latest industry developments. 1-2 years of ...,https://www.linkedin.com/jobs/view/junior-ppc-analyst-at-block-and-tam-1335946930?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Block and TamNew York, United States 
 
Responsibilities: 
Requirements: 
 
",Entry level,Full-time,"Advertising, Marketing, Analyst",Marketing and Advertising
Jobs @ TheJobNetwork,"Albany, NY, US",Business Analyst,2019-08-02,"Agile, Waterfall, etc.) Strong desire to innovate and advance internal technologies and processes Proficiency with Microsoft Office ...",https://www.linkedin.com/jobs/view/business-analyst-at-jobs-%40-thejobnetwork-1406534453?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobs @ TheJobNetworkAlbany, NY, US 
",Associate,Full-time,"Business Development, Sales",Information Technology and Services
Winsor Group,"Farmingdale, NY, US",Business Analyst,2019-07-24,"Winsor Consult Group is looking for an enthusiastic, skilled Business Analyst to become an integral part of our reporting team in ...",https://www.linkedin.com/jobs/view/business-analyst-at-winsor-group-1391246173?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Winsor GroupFarmingdale, NY, US 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
",Associate,Full-time,"Business Development, Sales","Construction, Government Administration, Financial Services"
American Express Global Business Travel,"New York City, NY, US",Business Analyst,2019-07-24,"Companies of all sizes, and in all places, rely on GBT to provide travel management services, organize meetings and events, and deliver ...",https://www.linkedin.com/jobs/view/business-analyst-at-american-express-global-business-travel-1345899581?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"American Express Global Business TravelNew York City, NY, US 
",Not Applicable,Full-time,"Business Development, Sales","Events Services, Hospitality, Leisure, Travel & Tourism"
Icahn School of Medicine at Mount Sinai,"New York City, NY, US",BUSINESS ANALYST,2019-07-27,Manages and proactively drives the overallprogress and deliverables for major national and regional projects and datasharing initiatives ...,https://www.linkedin.com/jobs/view/business-analyst-at-icahn-school-of-medicine-at-mount-sinai-1398056258?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Icahn School of Medicine at Mount SinaiNew York City, NY, US 
",Associate,Full-time,"Business Development, Sales","Nonprofit Organization Management, Higher Education, Hospital & Health Care"
FlightSafety International,"Flushing, NY, US",Business Analyst,2019-07-27,"The Business Analyst, is responsible for supporting the Team Lead in performing research, analysis, financial modeling, valuation and ...",https://www.linkedin.com/jobs/view/business-analyst-at-flightsafety-international-1397283219?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"FlightSafety InternationalFlushing, NY, US 
",Associate,Full-time,"Business Development, Sales","Construction, Information Technology and Services, Financial Services"
Harris Computer,"New York City, NY, US",Business Analyst,2019-07-27,"The ideal candidate will possess the ability to learn on the fly, is customer focused, and can manage competing priorities. We are ...",https://www.linkedin.com/jobs/view/business-analyst-at-harris-computer-1397170345?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Harris ComputerNew York City, NY, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Hospital & Health Care"
CGI,"New York City, NY, US",Business Analyst,2019-07-27,We are looking for a Business Analyst who will be responsible for business requirements for our All Payments Hub solution. We make it ...,https://www.linkedin.com/jobs/view/business-analyst-at-cgi-1397070830?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CGINew York City, NY, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
"InvestCloud, Inc.","New York City, NY, US",Business Analyst,2019-07-24,"The ideal candidate will have very strong analytical and organizational skills, a strong sense of ownership, a demonstrated history of ...",https://www.linkedin.com/jobs/view/business-analyst-at-investcloud-inc-1391241340?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"InvestCloud, Inc.New York City, NY, US 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
"TalentBurst, an Inc 5000 company","New York City, NY, US",Business Analyst,2019-07-12,"What You Get To Do. Top 3-5 Soft Skills: (For Gap Culture Fit) o Celebrates diversity o Open to new ideas  Education/ Certification, # ...",https://www.linkedin.com/jobs/view/business-analyst-at-talentburst-an-inc-5000-company-1376617464?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"TalentBurst, an Inc 5000 companyNew York City, NY, US 
",Associate,Contract,"Business Development, Sales",Staffing and Recruiting
The Fedcap Group,"New York City, NY, US",Business Analyst,2019-07-06,"The responsibilities of this role include detailed analysis at the Fedcap's company and line of business levels, preparation of P&L ...",https://www.linkedin.com/jobs/view/business-analyst-at-the-fedcap-group-1358252031?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"The Fedcap GroupNew York City, NY, US 
",Associate,Full-time,"Business Development, Sales","Individual & Family Services, Mental Health Care, Hospital & Health Care"
Kelly Services,"Holtsville, NY, US",Business Analyst,2019-07-06,Mobile Computing Custom Products Group (CPG) is actively seeking an individual with the ability to work in a dynamic and fast-paced ...,https://www.linkedin.com/jobs/view/business-analyst-at-kelly-services-1358025313?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Kelly ServicesHoltsville, NY, US 
",Associate,Part-time,"Business Development, Sales","Construction, Staffing and Recruiting, Hospital & Health Care"
Cgi Technologies,"New York City, NY, US",Business Analyst,2019-07-01,We make it easy to translate military experience and skills! CGI is seeking to hire a Business Analyst in downtown Manhattan. 6+ years of...,https://www.linkedin.com/jobs/view/business-analyst-at-cgi-technologies-1351359162?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Cgi TechnologiesNew York City, NY, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
Bank of America,"New York City, NY, US",Business Analyst,2019-06-27,"RPWS is responsible for both the institutional and personal retirement capability set to include 401(k), Equity and Health Benefit plans ...",https://www.linkedin.com/jobs/view/business-analyst-at-bank-of-america-1331729124?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Bank of AmericaNew York City, NY, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Banking, Financial Services"
VTS3,"New York City, NY, US",Business Analyst,2019-06-22,We are looking for a Business Analyst in New York City! Experience in implementing Microsoft Dynamics solutions; Microsoft Dynamics 365 ...,https://www.linkedin.com/jobs/view/business-analyst-at-vts3-1333322056?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"VTS3New York City, NY, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Computer & Network Security"
NTT DATA Services,"Albany, NY, US",Business Analyst,2019-07-31,84+ Months Experience managing small to medium-scale business analysis work or projects with distinct deliverables to a solution; ...,https://www.linkedin.com/jobs/view/business-analyst-at-ntt-data-services-1405653984?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"NTT DATA ServicesAlbany, NY, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
UBS,"New York City, NY, US",Business Analyst,2019-06-24,Do you want to be one of us? We’re looking for a senior business analyst to join our Digital Client Experience team and: We respect and ...,https://www.linkedin.com/jobs/view/business-analyst-at-ubs-1331573229?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"UBSNew York City, NY, US 
",Not Applicable,Full-time,"Research, Analyst",Financial Services
Ellianse LLC,"New York City, NY, US",Business Analyst,2019-07-24,3 Weeks of FREE Training and Placement. No Contracts (or) No Deposit Fee. Business Analysis Training and Placement. On-Site Job Support ...,https://www.linkedin.com/jobs/view/business-analyst-at-ellianse-llc-1390591426?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Ellianse LLCNew York City, NY, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
Sumeru Solutions,"New York City, NY, US",Business Analyst,2019-07-17,"Top 3-5 Soft Skills: (For client Culture Fit) o Celebrates diversity o Open to new ideas Education/ Certification, # years' experience ...",https://www.linkedin.com/jobs/view/business-analyst-at-sumeru-solutions-1376530522?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Sumeru SolutionsNew York City, NY, US 
",Associate,Full-time,"Business Development, Sales","Computer Software, Computer Networking, Internet"
Infosys,"Bellevue, Washington",Business Analyst,2019-08-01,"Experience in driving meetings/workshops with senior client executives, business leads & cross functional stakeholders and articulate ...",https://www.linkedin.com/jobs/view/business-analyst-at-infosys-1405733275?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"InfosysBellevue, Washington 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
  
 Basic Requirements• Bachelor’s degree or foreign equivalent required from an accredited institution. Will also consider three years of progressive experience in the specialty in lieu of every year of education.• At least 4 years of IT experience.Preferred • Extensive experience in below areas: o Strong knowledge in end to end mortgage finance lifecycle from Originations to Termination o Strong domain knowledge in auto motive finance / equipment leasing o End-to-End solution customization and Implementation experience in product or custom-built software• Work with Agile scrum team, to analyse the prioritized user stories to define the sprint scope• Understand interface / integration technologies and a good understanding of customers’ needs so they can be translated into requirements• Perform Functional Testing, Assist in System Integration Testing (SIT), & Support during UAT• Review SIT/UAT/BST test cases and conduct SIT along with tester• Drive business workshops to define requirements and elaborate functional specifications of an IT solution• Design Business User Stories, Use cases, Lead Functional Architecture, Re-engineer process models and Integrate disparate services for end to end solution delivery• Experience with industry standard COTS products in Auto Finance industry (e.g. White Clarke, Cassiopae, Fiserv, etc.)• Knowledge of Accounting concepts related to accruals, depreciation, Asset Based Accounting• Exposure to allied areas such as finance & treasury, risk & controlling and key financial reports• Complete understanding of requirements gathering in discussion with product owner• Experience in working across teams in consulting, software development, product support, quality assurance. • Experience in working in a global environment with multiple locations• Experience in driving meetings/workshops with senior client executives, business leads & cross functional stakeholders and articulate project documents lucidly • Excellent soft skills - written and verbal communication• Exposure to / knowledge of latest digital trends (big data, analytics, social media) & their impact on domain area• Ability to understand and use advance analysis methods in slightly complex client scenarios to ensure problem areas are identified and impact on the business is understood• Ability to work across project lifecycle, and adopt Agile practices• Demonstrated skill in a sales or pre sales role is a plus• Global exposure to a multi-cultural organization structure• Preferably should have an exposure to outsourcing and offshoring work models 
",Mid-Senior level,Full-time,"Engineering, Information Technology",Information Technology and Services
Microsoft,"Redmond, WA, US",Business Development Analyst,2019-08-02,The Microsoft Customer Success Team is looking for an experienced business professional to drive strategy and execution of activities ...,https://www.linkedin.com/jobs/view/business-development-analyst-at-microsoft-1406663950?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"MicrosoftRedmond, WA, US 
",Not Applicable,Full-time,"Sales, Business Development, Strategy/Planning","Computer Hardware, Computer Software, Information Technology and Services"
Truvs.com,"Redmond, Washington, United States",Business System Analyst,2019-07-31,5+ years of experience working with enterprise level customers in the role of business process specialist or a business analyst (60% ...,https://www.linkedin.com/jobs/view/business-system-analyst-at-truvs-com-1391668401?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Truvs.comRedmond, Washington, United States 
",Not Applicable,Full-time,NA,NA
"Grand Image, Ltd.","Seattle, Washington, United States",Junior Marketing Manager,2019-07-26,"Excellent computer skills including all MS Office applications. Excellent communication skills, both verbal and written. Required ...",https://www.linkedin.com/jobs/view/junior-marketing-manager-at-grand-image-ltd-1382676306?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Grand Image, Ltd.Seattle, Washington, United States 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
 
Art and design company Grand Image seeks Junior Marketing Manager with ability to flourish with fast growing organization. 
 
Why Work For Us? 
At the heart of our Seattle headquarters is an in-house creative studio—our art engine—where painters, illustrators, designers, sculptors and visionary Jack (and Janes) of all trades, create, collaborate, and experiment. We take pride in finding the most talented creatives, both established and emerging, to join our team. 
 
Creative collaboration is at the heart of what we do. Our clients work closely with our Art Director, Creative Leads, and Art Consultants to deliver custom art packages everyday.  
 
Backed by 100 years of collective art experience and over 25 fine art and design degrees, Grand Image is recognized as a natural leader in the art and design communities. Every step of the way, our work is infused with passion for the arts. Creative professionals make up each of our departments—studio, photography, color-proofing, printing, fulfillment, IT, executive, administration and management—insuring that art is always at the forefront of our decisions, regardless of whether it’s a creative decision or otherwise. 
 
If you live for art, design, and all things aesthetic, and believe that art and commerce are not mutually exclusive, please read further for description and requirements. 
 
Description 
 
Required Experience and Qualifications 
 
Salary: DOE 
Benefits to include Medical, Dental and Vision 
Job Type: Full-time 
",Associate,Full-time,"Marketing, Design, Strategy/Planning",Fine Art
Jobs @ TheJobNetwork,"Seattle, WA, US",Business Analyst,2019-08-02,Akraya is looking for a Business Analystfor one of our leading clients. Process improvement and black belt with project management ...,https://www.linkedin.com/jobs/view/business-analyst-at-jobs-%40-thejobnetwork-1406617177?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobs @ TheJobNetworkSeattle, WA, US 
",Associate,Full-time,"Business Development, Sales",Information Technology and Services
Corestaff Services,"Seattle, WA, US",Business Analyst,2019-07-05,"Strong verbal/written communication and presentation skills, including an ability to effectively communicate with both business and ...",https://www.linkedin.com/jobs/view/business-analyst-at-corestaff-services-1360153102?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Corestaff ServicesSeattle, WA, US 
",Associate,Full-time,"Business Development, Sales","Staffing and Recruiting, Financial Services, Hospital & Health Care"
Agiloft,"Seattle, WA, US",Business Analyst,2019-07-23,"The ideal candidate must have solid critical thinking and problem-solving skills, strong business acumen, and excellent written and ...",https://www.linkedin.com/jobs/view/business-analyst-at-agiloft-1388486765?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AgiloftSeattle, WA, US 
",Associate,Full-time,"Business Development, Sales",Information Technology and Services
Gravity Payments,"Seattle, WA, US",Business Analyst,2019-07-07,"The position has the potential to grow into a larger role by assisting with other projects and responsibilities, which consist of but are...",https://www.linkedin.com/jobs/view/business-analyst-at-gravity-payments-1360982861?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Gravity PaymentsSeattle, WA, US 
",Associate,Full-time,"Business Development, Sales",Information Technology and Services
Piaggio Fast Forward,"Seattle, WA, US",Business Analyst,2019-07-05,"As a small, fast-moving team, we're looking for someone who's eager to solve whatever challenge is thrown at them and have significant ...",https://www.linkedin.com/jobs/view/business-analyst-at-piaggio-fast-forward-1355364298?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Piaggio Fast ForwardSeattle, WA, US 
",Associate,Full-time,"Business Development, Sales","Marketing and Advertising, Computer Software, Internet"
Launch Consulting Group,"Bellevue, WA, US",Business Analyst,2019-07-30,We’re seeking a Business Analyst to assist in the collection and consolidation of client business information and data. We use ...,https://www.linkedin.com/jobs/view/business-analyst-at-launch-consulting-group-1402935840?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Launch Consulting GroupBellevue, WA, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Internet"
Bluehawk Consulting,"Redmond, WA, US",Business Analyst,2019-07-19,5-7 years’ experience as a Business/Functional Analyst with strong requirements gathering and documentation skills. To fuel this ...,https://www.linkedin.com/jobs/view/business-analyst-at-bluehawk-consulting-1381238157?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Bluehawk ConsultingRedmond, WA, US 
",Associate,Full-time,"Business Development, Sales","Marketing and Advertising, Information Technology and Services, Computer Software"
"LanceSoft, Inc.","Seattle, WA, US",Business Analyst,2019-06-24,Responsible for the analysis and evaluation of user business problems and the development of system recommendations to meet business area...,https://www.linkedin.com/jobs/view/business-analyst-at-lancesoft-inc-1331358307?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"LanceSoft, Inc.Seattle, WA, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Financial Services, Hospital & Health Care"
Staffigo,"Seattle, WA, US",Business Analyst,2019-06-22,"What You Will Get To Do. Ideal candidate would have strong analytical skills, ability to understand business situations and provide data ...",https://www.linkedin.com/jobs/view/business-analyst-at-staffigo-1333321149?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"StaffigoSeattle, WA, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
Symphony - APS ,"Seattle, WA, US",Business Analyst,2019-07-18,The Medicare Enterprise Service Development Contract (ESD) is seeking a (Remote) Business Analyst to support the Medicare Part A claims ...,https://www.linkedin.com/jobs/view/business-analyst-at-symphony-aps-1379655047?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Symphony - APS Seattle, WA, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Insurance, Hospital & Health Care"
Kforce Inc,"Seattle, WA, US",Business Analyst,2019-07-30,2+ years of experience supporting small to medium sized projects involving complex data sets and high variability. Direct experience ...,https://www.linkedin.com/jobs/view/business-analyst-at-kforce-inc-1402745973?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Kforce IncSeattle, WA, US 
",Associate,Contract,"Business Development, Sales","Consumer Electronics, Retail"
University of Washington,"Seattle, WA, US",Business Analyst,2019-06-18,This position is responsible for navigating the wealth of data and turning it into actionable and insightful information for the University.,https://www.linkedin.com/jobs/view/business-analyst-at-university-of-washington-1329077280?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"University of WashingtonSeattle, WA, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Nonprofit Organization Management, Hospital & Health Care"
Infostretch ,"Seattle, WA, US",Business Analyst,2019-07-31,"Infostretch is seeking a skilled Business Analyst with 7+ years of experience. Strong analytical skills required, including a thorough ...",https://www.linkedin.com/jobs/view/business-analyst-at-infostretch-1405554970?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Infostretch Seattle, WA, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Internet"
Xevo Inc.,"Bellevue, WA, US",Business Intelligence Analyst,2019-07-25,Xevo is looking for a data-minded individual with high attention to detail and excellent communication skills to fill the role of the ...,https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-xevo-inc-1393159261?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Xevo Inc.Bellevue, WA, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Internet"
Inviso,"Bothell, WA, US",Business Intelligence Analyst,2019-07-24,The ideal candidate will be passionate about and highly skilled in creating and maintaining business intelligence dashboards that are ...,https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-inviso-1392253901?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"InvisoBothell, WA, US 
",Associate,Contract,"Business Development, Sales",Information Technology and Services
F5 Networks,"Seattle, WA, US",Business Analyst III,2019-06-19,"What will you do? Be dedicated, demonstrate customer service skills and be comfortable interacting outside the department with our ...",https://www.linkedin.com/jobs/view/business-analyst-iii-at-f5-networks-1330099802?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"F5 NetworksSeattle, WA, US 
",Associate,Full-time,"Business Development, Sales",Computer & Network Security
Spectraforce Technologies,"Bellevue, WA, US",Business Analyst,2019-06-19,Ability to effectively coordinates project delivery with the project management office or equivalent organization; IT project management ...,https://www.linkedin.com/jobs/view/business-analyst-at-spectraforce-technologies-1332328329?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Spectraforce TechnologiesBellevue, WA, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Financial Services, Hospital & Health Care"
AppleOne Employment Services,"Bellevue, WA, US",Jr. Business Analyst,2019-07-17,"Skills needed advanced computer literacy, team oriented attitude, design and document dashboards, perform analysis for a wide range of ...",https://www.linkedin.com/jobs/view/jr-business-analyst-at-appleone-employment-services-1376338798?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AppleOne Employment ServicesBellevue, WA, US 
",Entry level,Full-time,"Business Development, Sales","Construction, Staffing and Recruiting, Financial Services"
Rover.com,"Seattle, WA, US",Business Analyst,2019-07-06,What We’re Looking For. We are specifically looking for a Business Analyst to support our Supply team. Founded in 2011 on the belief ...,https://www.linkedin.com/jobs/view/business-analyst-at-rover-com-1405383508?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Rover.comSeattle, WA, US 
",Associate,Full-time,"Business Development, Sales","Marketing and Advertising, Computer Software, Internet"
Vera Whole Health,"Seattle, WA, US",Business Operations Analyst,2019-06-26,"Vera Whole Health is seeking a passionate, Business Operations Analyst to support the business operations function. Highly Proficient ...",https://www.linkedin.com/jobs/view/business-operations-analyst-at-vera-whole-health-1345074189?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Vera Whole HealthSeattle, WA, US 
",Associate,Full-time,"Business Development, Sales","Health, Wellness and Fitness, Medical Practice, Hospital & Health Care"
Avacend Inc,"Bothell, WA, US",Business Analyst,2019-03-29,Continually grow skills to enhance your technical expertise Contribute to building a culture where continuous improvement of the agile ...,https://www.linkedin.com/jobs/view/business-analyst-at-avacend-inc-1233305075?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Avacend IncBothell, WA, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
HireStrategy,"Arlington, Virginia",Business Analyst,2019-07-19,Excellent written and verbal communication skills with the ability to present ideas to a diverse audience. Experience with gap analysis ...,https://www.linkedin.com/jobs/view/business-analyst-at-hirestrategy-1381881197?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"HireStrategyArlington, Virginia 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Our client is hiring a Business Analyst that will involve regular collaboration with various stakeholders (both internal and external) to define business and functional requirements to support the continued improvement and innovation of product offering for our Investments platform  
The engineering team is exceptional and driven, but we maintain a good work-life balance.  
  
Responsibilities and Duties  
Qualifications and Skills  
",Mid-Senior level,Full-time,Information Technology,Information Technology and Services
Laguna Source,"Gaithersburg, Maryland",IT Business Analyst,2019-08-01,5+ years of Pharmaceutical industry experience serving in a leadership role as a Senior Business Analyst or Senior Project Manager in a ...,https://www.linkedin.com/jobs/view/it-business-analyst-at-laguna-source-1394603862?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Laguna SourceGaithersburg, Maryland 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
 
  
You will be responsible for performing the following activities:* Determining and identifying functional needs based on internal company demands and external trends.* Driving Information Systems across multiple departments including Pharmaceutical Manufacturing, Biologics/BioPharmaceutical Manufacturing, Commercial Operations, Financial and Corporate capabilities. * Strategically defining and developing global roadmaps for departmental teams to achieve Information Systems capabilities.* Align closely with Data Governance, IT Supply Chain Operations and Information Security teams.* Establishing relationships with internal Quality, Supply Chain, Manufacturing, Medical Affairs, Regulatory Affairs and Clinical leadership team members.* Developing global strategies for business-level architectures which may vary across country and geographic region based on regional trends, laws, and conditions.* Ensuring enterprise capabilities are optimally leveraged across the entire enterprise by providing adequate training and internal communication.  
  
  
Preferred Qualifications  
  
*Proven experience of successfully deploying a variety of business analysis tools/techniques to enable business change*Proven experience of working with complex integrated systems, using creative and strategic thinking to deliver exceptional results  
Strong engagement, communication and stakeholder management skills, including excellent presentation and influencing skills  
*Experience of working in a regulated environment (GxP) 
",Mid-Senior level,Full-time,"Information Technology, Analyst, Project Management","Biotechnology, Pharmaceuticals, Medical Devices"
