company,location,title,post_date,description,url,full_desc,seniority_level,employment_type,job_function,industries
Net2Source Inc.,"Seattle, Washington",Data Analyst,2019-08-01,With an experience of over a decade we offer unmatched workforce solutions to our clients by developing an in-depth understanding of ...,https://www.linkedin.com/jobs/view/data-analyst-at-net2source-inc-1388369588?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Net2Source Inc.Seattle, Washington 
Our Client: A leading global information technology, consulting and business process services company. They harness the power of cognitive computing, hyper-automation, robotics, cloud, analytics and emerging technologies to help our clients adapt to the digital world and make them successful. heir Digital/AI platform is at work on automating complex business and IT processes in multiple industries. They have invested deeply to support their clients’ innovation needs in many game-changing ways. Their Ventures, a $100 million fund, works with start-ups in bleeding edge technology areas to bring cutting edge solutions to their clients. Together, they discover ideas and connect the dots to build a better and a bold new future.   
   
About Net2Source, Inc. is one of the fastest growing IT Consulting company across the USA. N2S is headquartered at NJ, the USA with its branch offices in Asia Pacific Region. N2S offers a wide gamut of consulting solutions customized to client needs including staffing, training, and technology.  
   
Company: One of our clients  
Job Title: Data Analyst  
Location: Seattle, WA   
Duration: FULLTIME  
   
Job Description :-  
   
Equal Employment Opportunity Commission  
The United States Government does not discriminate in employment on the basis of race, color, religion, sex (including pregnancy and gender identity), national origin, political affiliation, sexual orientation, marital status, disability, genetic information, age, membership in an employee organization, retaliation, parental status, military service, or other non-merit factor.  
   
Net2Source Inc. is one of the fastest growing Global Workforce Solutions company with a growth of 100% YoY for last consecutive 3 years with over 2200+ employees globally and 30 locations in US and operations in 20 countries. With an experience of over a decade we offer unmatched workforce solutions to our clients by developing an in-depth understanding of their business needs. We specialize in Contingent hiring, Direct Hires, Statement of Work, Payroll Management, IC Compliance, VMS, RPO and Managed IT Services.  
   
Fast Facts about Net2Source:  
• Inception in 2007, privately held, Debt free  
• 2200+ employees globally  
• 375+ In- house Team of Sales, Account Management and Recruitment with coast to coast COE.  
• 30 offices in US and 50+ Offices globally  
• Operations in 20 countries (US, Canada, Mexico, APAC, UK, UAE, Europe, , Europe, Latin America, Japan, Australia)  
   
Best Regards,  
Amarjeet Sandhu  
Account Manager [System Integrator]  
Email: asandhu@net2source.com  
Web: www.net2source.com | Social: LinkedIn  
2018 – Ranked 47 in the Fastest Growing Staffing Firms in North America by Staffing Industry Analysts  
2018 – Awarded INC 5000 “Hall of Fame” for winning fastest-growing private companies in the US for consecutive 5 times  
2018 – Fastest 50 in New Jersey by NJBIZ 
",Mid-Senior level,Contract,Information Technology,Information Technology and Services
Burtch Works,"Seattle, Washington",Data Analyst,2019-07-29,"Experience utilizing statistical tools like SQL and R. Excellent communication skills and business acumen. An analytical mindset is key, ...",https://www.linkedin.com/jobs/view/data-analyst-at-burtch-works-1346243635?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Burtch WorksSeattle, Washington 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Our client, a well-known consultancy in the Seattle area, is looking to bring on a Data Analyst to their growing analytics team. Working with a variety of types of data from multiple sources, the person in this role will work with specific clients to understand specific business issues and provide data-driven strategy through rigorous analysis. An analytical mindset is key, as is the ability to utilize tools like R and SQL to dive deep into datasets and perform various types of statistical analyses.  
   
Qualifications:  
   
Salary up to $60k – citizens and green card holders only at this time.  
   
Keywords: statistics, predictive modeling, SAS, R, Python, SQL, analytics, consulting, behavioral analytics, technology, Tableau, Power BI 
",Entry level,Full-time,"Consulting, Analyst","Information Technology and Services, Research"
SeaWestern Inc.,"Kirkland, Washington, United States",Sales Data Analyst,2019-07-29,SeaWestern Inc is an emergency equipment distributor with over 30 years of experience serving the Pacific Northwest. Strong technical ...,https://www.linkedin.com/jobs/view/sales-data-analyst-at-seawestern-inc-1402169056?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"SeaWestern Inc.Kirkland, Washington, United States 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
COMPANY OVERVIEW: 
SeaWestern Inc is an emergency equipment distributor with over 30 years of experience serving the Pacific Northwest. The Company partners with the very best manufacturers to provide a wide array of National Fire Protection Agency (NFPA) compliant gear to its customers.  
 
Additionally, SeaWestern offers repair and equipment testing services at its Kirkland headquarters as well as onsite via mobile technicians who travel throughout Washington and Oregon to service fire departments.  
 
SeaWestern works with over 500 of the more than 900 fire related entities in Washington, Oregon and Idaho.  
 
JOB SUMMARY: 
The Sales Pricing & Data Analyst will be responsible for analyzing SeaWestern’s sales activity in WA, OR and ID.  This position will utilize SeaWestern’s new ERP system to develop analysis to improve the sales and operational performance at SeaWestern. As the Sales Pricing & Data Analyst, you will manage all the new product set up process and support the Dealer Sales Reps in processing and improving sales for SeaWestern. This position will also work very closely with the Dealer Sales Reps handling the Fire Departments in the same Region. 
 
﻿ESSENTIAL FUNCTIONS: 
·      Accountable for updating and maintaining new SeaWestern prices. 
·      Will build database to evaluate where improved margins can occur. 
·      Responsible for all new product item set up into SeaWestern’s new operating system. 
·      Will work very closely with SeaWestern’s Financial Analyst to achieve budgetary goals. 
·      Coordinate with DSRs on all new items and customer support issues. 
·      Support plan to achieve market share growth. 
·      Participate in joint forecasting and Sales and Operations Planning process with DSRs and manufacturers that develops mutual performance objectives, financial targets and sales forecasting. 
·      Deliver end-user sales presentations (with and without other Company representatives). 
·      Conduct classroom and field training to end-users and distributor sales representatives. 
·      Mange and build strong relationships with distributor sales representatives. 
·      Build strong relationships through direct contact with end-users. 
·      Focus on pull-through marketing activities, such as product promotions. 
·      Control expenses within allotted budget for travel, office and wear tests. 
·      Manage and track sales activity and opportunities in the new system. 
 
EDUCATION & EXPERIENCE: 
·      Bachelor’s degree desired in the field of Statistics, Informatics, Computer Science, Economics, or Marketing desired. 
·      Strong technical skills including working knowledge of Microsoft Office, Outlook, Databases. 
·      Persistent, patient, positive, and resilient. 
·      Valid driving license and clean driving record. 
·      Must be able to deliver impactful and concise presentations and demonstrations to groups. 
·      Excellent interpersonal skills-verbal and written communication. 
·      Ability to work with others 
·      Ability to forge long term relationships. 
·      Ability to motivate and persuade. 
 
RELATIONSHIPS & CONTACTS: 
·      Build strong relationships with end-user customers. 
·      Work closely with various personnel at SeaWestern. 
 
If interested, please email Peterbell@tractioncp.com with your current resume. 
",Entry level,Full-time,"Analyst, Sales, Distribution","Business Supplies and Equipment, Logistics and Supply Chain"
Streamline Marketing,"Seattle, Washington, United States",Data Analyst,2019-07-19,"Strong communication skills and the ability to work in a fast-paced startup environment. Proactive, detail oriented, highly-organized ...",https://www.linkedin.com/jobs/view/data-analyst-at-streamline-marketing-1347802887?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Streamline MarketingSeattle, Washington, United States 
Streamline Marketing is a performance marketing agency based in Seattle, WA with a satellite office in the heart of Denver, CO. Our team hard working, relationship-focused, and fun-loving professionals work in an open and collaborative environment. We genuinely care about our client’s business through performance-based marketing partnerships that influence consumers’ decision to purchase or learn more about the exciting products and services our clients offer. 
If you love building relationships with clients and partners, apply now and join Inc’s 2018 fastest-growing agency in Seattle and Inc 5000 7th fastest-growing company in Seattle! 
 
Job Description 
The Data Analyst drives Streamline’s analytics business by creating and maintaining analytics dashboards that Streamline clients utilize to guide the strategy of their business. Streamline Analytics, Streamline’s analytics product, measures the performance of billions of dollars of transactions annually. 
 
Responsibilities 
 
Requirements 
 
Streamline is an equal employment opportunity employer and considers qualified applicants without regard to gender, sexual orientation, gender identity, race, veteran or disability status.  
",Mid-Senior level,Full-time,"Finance, Accounting/Auditing, Human Resources",Marketing and Advertising
Course5i,"Seattle, WA, US",Data Analyst,2019-07-23,"We are looking for a strong professional with hands-on experience particularly with SQL. Good analytic, communication, leadership and ...",https://www.linkedin.com/jobs/view/data-analyst-at-course5i-1397063810?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Course5iSeattle, WA, US 
",Entry level,Full-time,Information Technology,"Marketing and Advertising, Information Technology and Services, Computer Software"
Compass /,"Seattle, WA, US",Data Analyst,2019-07-23,What We Look For. Compass is expanding in technology and geographic reach and looking for a Data Analyst. The ideal person will have the ...,https://www.linkedin.com/jobs/view/data-analyst-at-compass-1389876361?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Compass /Seattle, WA, US 
",Entry level,Full-time,Information Technology,"Marketing and Advertising, Computer Software, Internet"
Launch Consulting Group,"Redmond, Washington",Sr. Data Analyst,2019-08-01,"We are looking for a Senior Data Analyst with web based data management experience to dive into sites, pull insights, and create reports.",https://www.linkedin.com/jobs/view/sr-data-analyst-at-launch-consulting-group-1406279339?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Launch Consulting GroupRedmond, Washington 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
SR. DATA ANALYST  
  
Be a part of our success story. Launch offers talented and motivated people the opportunity to do the best work of their lives in a dynamic and growing company. Through competitive salaries, outstanding benefits, internal advancement opportunities, and recognized community involvement, you'll have the chance to create a career you can be proud of. Your new trajectory starts here at Launch.  
   
We are looking for a Senior Data Analyst with web based data management experience to dive into sites, pull insights, and create reports. In addition, communication will be a key skill of this role as they will need to clearly and frequently communicate with stakeholders and requestors through JIRA and email.  
  
Responsibilities:  
  
  
Required Experience/Qualifications:  
  
  
We are Navigators in the Age of Transformation.  
  
We use sophisticated technology to transform clients to the digital age, but our positive impact on the human experience is our top priority. We ease anxiety and fear around digital transformation and replace it with opportunity.  
  
Qualified applicants, please respond to inquire@launchcg.com with your full name, resume, and a brief description of how your skills match the requirements above. Please refer to job #2893  
  
Launch Consulting is an Equal Opportunity and Affirmative Action employer. 
",Mid-Senior level,Full-time,Analyst,Information Technology and Services
KRG Technologies Inc.,"98052, Redmond, Washington, United States",SQL Data Analyst,2019-08-01,"Excellent Communication, Status reporting, Analysis Skills on Campaign Operations. Should be well experienced in SQL - Primary. Working ...",https://www.linkedin.com/jobs/view/sql-data-analyst-at-krg-technologies-inc-1406069658?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"KRG Technologies Inc.98052, Redmond, Washington, United States 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
 
",Mid-Senior level,Contract,Information Technology,Information Technology and Services
Big Fish Games,"Seattle, WA, US",Data Analyst,2019-07-30,"The Data Science team is looking for a talented Data Analyst to extract insights from player data, build visualizations that tell a story...",https://www.linkedin.com/jobs/view/data-analyst-at-big-fish-games-1402957591?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Big Fish GamesSeattle, WA, US 
",Entry level,Full-time,Information Technology,Computer Games
Urban Compass,"Seattle, WA, US",Data Analyst,2019-07-27,What We Look For. Compass is expanding in technology and geographic reach and looking for a Data Analyst. The ideal person will have the ...,https://www.linkedin.com/jobs/view/data-analyst-at-urban-compass-1397281503?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Urban CompassSeattle, WA, US 
",Entry level,Full-time,Information Technology,"Marketing and Advertising, Computer Software, Internet"
Amazon,"Seattle, WA, US",Data Scientist,2019-07-27,"Communication and data presentation skills, experience analyzing data and communicating the results to business leaders. Experience ...",https://www.linkedin.com/jobs/view/data-scientist-at-amazon-1383692736?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AmazonSeattle, WA, US 
",Not Applicable,Full-time,"Strategy/Planning, Analyst, Information Technology","Computer Software, Information Technology and Services, Internet"
Yapta,"Seattle, Washington, United States",Data Analyst,2019-07-23,"Knowledge, experience and skills required: To be successful in this role, you must have strong written and oral communications skills, a ...",https://www.linkedin.com/jobs/view/data-analyst-at-yapta-1370648553?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"YaptaSeattle, Washington, United States 
 
Yapta's mission is simple: To give our customers confidence in travel. To that end, we are one of the world’s leading companies for fare transparency and cost savings. We analyze billions of rates every month, and turn all that data into meaningful notifications and reports. We provide automated services for corporate travelers to save money, by tracking prices on airline tickets and hotels, and sending alerts when prices drop. 
 
We were recently named to Deloitte’s Fast 500 for the 3rd year in a row, are highly profitable, and have grown 400% in the past 4 years. Our team is fast paced and focused, but we maintain a healthy work/life balance and have fun. We value integrity, flexibility, accountability, drive, and collaboration. 
 
Yapta's Data product team has an immediate need for a passionate, creative, analytical, and experienced Data Analyst who loves big & complex data and uses their investigative mind to deliver insights that impact key business decisions. 
 
Responsibilities: 
You will engage with stakeholders and collaborate closely with data scientists, data engineers and other data analysts within the Data team. To be successful in this role, you must have strong written and oral communications skills, a go-getting attitude and the willingness to tackle hard problems in innovative ways. If you have an insatiable curiosity, and a desire to be on the leading edge of data in the travel industry, then this may be the role for you! 
 
 
Qualifications: 
Knowledge, experience and skills required: 
 
Basic Qualifications: 
Preferred, Not Required: 
 
What we offer: 
 
This position is based in Pioneer Square in Downtown Seattle. Candidates must be eligible to work in the US. 
 
We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status. 
",Associate,Full-time,"Analyst, Engineering, Information Technology","Computer Software, Leisure, Travel & Tourism"
Macropace Technologies,"Seattle, WA, US",Data Analyst,2019-07-14,"Your role will include, consulting on actionable metrics, collaborating with team members to improve data integrity, and designing and ...",https://www.linkedin.com/jobs/view/data-analyst-at-macropace-technologies-1371261698?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Macropace TechnologiesSeattle, WA, US 
",Entry level,Full-time,Information Technology,"Information Technology and Services, Computer Hardware, Computer Software"
SMG-Streamline Marketing Group,"Seattle, WA, US",Data Analyst,2019-07-17,"Strong communication skills and the ability to work in a fast-paced startup environment. Proactive, detail oriented, highly-organized ...",https://www.linkedin.com/jobs/view/data-analyst-at-smg-streamline-marketing-group-1377359974?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"SMG-Streamline Marketing GroupSeattle, WA, US 
",Entry level,Full-time,Information Technology,"Marketing and Advertising, Online Media, Internet"
Kavaliro,"Seattle, WA, US",Data Analyst,2019-07-12,Strong skillset in statistical modeling/quantitative analysis. This role will support the development and sustainment of digital media ...,https://www.linkedin.com/jobs/view/data-analyst-at-kavaliro-1391087217?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"KavaliroSeattle, WA, US 
",Entry level,Contract,Information Technology,"Information Technology and Services, Computer Software, Financial Services"
"Georgia IT, Inc.","Redmond, WA, US","Developer / Data Analyst/Redmond, WA",2019-07-28,"SQL Server 2014/16, Good SQL & ETL skills. Prior experience in Microsoft landscape is preferred. Hands on experience with SharePoint. ...",https://www.linkedin.com/jobs/view/developer-data-analyst-redmond-wa-at-georgia-it-inc-1400477565?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Georgia IT, Inc.Redmond, WA, US 
",Entry level,Full-time,Information Technology,"Information Technology and Services, Computer Software, Computer Networking"
Wimmer Solutions,"Redmond, Washington",Business Intelligence Analyst II,2019-07-29,"Strong proficiency in data visualization and reporting; environment tech stack in Azure Kusto Explorer / Power BI are nice to have, but ...",https://www.linkedin.com/jobs/view/business-intelligence-analyst-ii-at-wimmer-solutions-1388371320?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Wimmer SolutionsRedmond, Washington 
Business Intelligence Analyst 2  
 The business intelligence analyst (II) is expected to develop and implement dashboards, reporting systems, and conduct ad hoc analysis as needed for the design and business teams.  Will assist with the design and development of dashboards and reporting, construct data queries, and produce Power BI visualizations that enable our team to quickly understand our live business.  The Business Intelligence Analyst is expected to work rapidly and iteratively on service deployments and dashboards, and adjust accordingly to the needs of a live game service.  Education: • STEM, data science, or business intelligence degrees or certifications preferred, but not required  Top 3 Skills • Solid proficiency in Transact SQL or Kusto querying; the successful candidate must be able to build queries and provide analysis in a rapid fashion • Strong proficiency in data visualization and reporting; environment tech stack in Azure Kusto Explorer / Power BI are nice to have, but not necessary if they show aptitude from similar experience or similar platforms such as Tableau, AWS tech stack (Kinesis, Athena, S3, Redshift, Glue, Aurora, etc.) • Familiarity with data analysis (statistical, data science, and quantitative methods)  Nice to have: Prior experience in the interactive industry space, free-to-play game development, games-as-a-service, or mobile game development 
",Mid-Senior level,Full-time,"Information Technology, Analyst","Information Technology and Services, Computer Games"
"TRC Staffing Services, Inc.","Seattle, WA, US",Data Analyst,2019-07-22,2+ years of experience in operations or a forecasting environment. 2+ years of data analysis work experience. This is a customer focused ...,https://www.linkedin.com/jobs/view/data-analyst-at-trc-staffing-services-inc-1387282218?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"TRC Staffing Services, Inc.Seattle, WA, US 
",Entry level,Temporary,Information Technology,"Construction, Staffing and Recruiting, Financial Services"
Themesoft Inc.,"Seattle, WA, US",Data Analyst,2019-07-15,"We are looking for a Data Analyst with 6-8 years of experience, and who is passionate about data and the insights that large amount of ...",https://www.linkedin.com/jobs/view/data-analyst-at-themesoft-inc-1373728187?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Themesoft Inc.Seattle, WA, US 
",Entry level,Full-time,Information Technology,"Information Technology and Services, Computer Software, Internet"
EXPEDITORS INTERNATIONAL OF WASHINGTON INC,"Seattle, WA, US",Data Analyst,2019-06-12,"Strong organizational/time management skills and the ability to effectively prioritize workload, pro-active, strong organizational skills.",https://www.linkedin.com/jobs/view/data-analyst-at-expeditors-international-of-washington-inc-1322411339?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"EXPEDITORS INTERNATIONAL OF WASHINGTON INCSeattle, WA, US 
",Entry level,Full-time,Information Technology,"Information Technology and Services, Logistics and Supply Chain, Financial Services"
Decisive Data,"Redmond, WA, US",Data Analyst,2019-05-15,"Whether you're a recent grad or an experienced consultant who's done it all, we're looking for a multi-talented data analyst who's ...",https://www.linkedin.com/jobs/view/data-analyst-at-decisive-data-1316337546?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Decisive DataRedmond, WA, US 
",Associate,Full-time,Information Technology,"Information Technology and Services, Computer Software, Management Consulting"
Vinsys Information Technology Inc,"Seattle, WA, US",Data Analyst,2019-07-17,"We are looking for a Data Analyst with 6-8 years of experience, and who is passionate about data and the insights that large amount of ...",https://www.linkedin.com/jobs/view/data-analyst-at-vinsys-information-technology-inc-1378191038?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Vinsys Information Technology IncSeattle, WA, US 
",Entry level,Full-time,Information Technology,"Information Technology and Services, Computer Software, Staffing and Recruiting"
APN Consulting Inc.,"Bothell, WA, US",Data Analyst,2019-05-16,"Desired experience, 1-2+ years of experience in a position or specialization which relates to data analysis. Experience in compliance, ...",https://www.linkedin.com/jobs/view/data-analyst-at-apn-consulting-inc-1273730413?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"APN Consulting Inc.Bothell, WA, US 
",Entry level,Full-time,Information Technology,"Information Technology and Services, Computer Software, Financial Services"
procter,"Seattle, WA, US",Data Analyst,2019-06-21,"Just So You Know. Demonstrating data visualization (Power BI, Tableau, Excel), and analytic tools (R, SAS, JMP, Python, Spark) to grasp ...",https://www.linkedin.com/jobs/view/data-analyst-at-procter-1374942244?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"procterSeattle, WA, US 
",Entry level,Full-time,Information Technology,Staffing and Recruiting
ECS,"Arlington, VA, US",Data Analyst,2019-07-30,"ECS is seeking a Data Analyst to work in our Arlington, VA office. BS majoring in computer field with Oracle 12c experience. Additional ...",https://www.linkedin.com/jobs/view/data-analyst-at-ecs-1293952420?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ECSArlington, VA, US 
",Associate,Full-time,Information Technology,"Information Technology and Services, Defense & Space, Computer Software"
"(c) Management, Inc.","Rockville, Maryland",Intelligence Analyst,2019-08-02,"The Association of Community Cancer Centers, (c ) Management, Inc.’s largest client, is currently seeking an Intelligence Analyst to ...",https://www.linkedin.com/jobs/view/intelligence-analyst-at-c-management-inc-1351633286?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"(c) Management, Inc.Rockville, Maryland 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
 
The mission of (c) Management, Inc. (CMI), is to provide trusted and dynamic management services for associations, foundations, and non-profits in the healthcare field. The Association of Community Cancer Centers, (c ) Management, Inc.’s largest client, is currently seeking an Intelligence Analyst to join its team of professionals. 
  
The Intelligence Analyst is integral to assessing and contributing to the analytic strategy to support programming initiatives and membership priorities for a national oncology nonprofit organization client, The Association of Community Cancer Centers (ACCC). The Intelligence Analyst cross-collaborates with all internal departments to identify trends, insights and outcome evaluation to optimize multidisciplinary cancer care team education and advocacy. This role is responsible for data analytics related to performance measures, ongoing measurement, data collection, reporting, data visualization and information dissemination, and research. The Intelligence Analyst will lead the strategic intelligence design and provide informed recommendations and insights based on data analysis.  
 
Duties and Responsibilities: 
 
·                    S/he will design and collect outcomes data to ensure that all programming, including CE certified activities, meets organization standards and evaluates effectiveness. 
·                    Perform analysis to identify trends, patterns and themes within data to further shape and inform current and future organizational initiatives including: 
o  Learning outcomes - Analyze e-learning data, pre-/post-assessment performance, and follow-up data/outcomes; assist with data capture and extraction for QI/PI projects; work cross-departmentally to ensure outcomes plan is appropriate and metrics are reported accurately. 
o  Content engagement data – Analyze metrics and responses from user downloads, responses, clicks, etc.  
o  Initiative development strategy – Analyze learner and member data to identify subject matter experts, faculty, and targeted participants for learning activities; help identify topics of interest based on analysis of membership needs assessments/surveys; provide commentary on development proposals and work collaboratively on aligning objectives with identified member needs  
·                    Lead research analysis of data aimed for publication purposes. 
·                    Design and implement surveys and assessments to gather insights on barriers and challenges to address member needs. 
·                    Develop synergies between departments as it pertains to organizational programming and maintains communication across functions. 
 
Required Qualifications: 
 
 
Preferred Qualifications: 
 
 
  
 About ACCC: 
  
The Association of Community Cancer Centers (ACCC) is a powerful community of more than 23,000 multidisciplinary practitioners and 2,000 cancer programs and practices nationwide. 
Founded in 1974, ACCC brings together healthcare professionals across all disciplines in oncology to promote quality cancer care. It is estimated that 65 percent of the nation's cancer patients are treated by a member of ACCC. 
  
Members rely on ACCC for education and advocacy support in adapting and responding to complex changes and challenges in the delivery of quality cancer care. ACCC provides resources on operations and management for programs and practices, reimbursement issues, policy and regulatory changes at the state and national levels, trends in cancer care, integrating new technologies and therapies, and more. For more information, visit ACCC's website at accc-cancer.org. 
 
(c ) Management, Inc. offers a comprehensive benefits package which includes medical, dental, and vision insurance, Life and AD&D insurance, Short-Term Disability/Long-Term Disability, and a Health Saving Account Plan. Paid vacation, sick, and personal days, holidays, 401(k) Savings Plan, a Tuition Reimbursement benefit, free parking and more! 
  
 For consideration, please submit a resume with cover letter and salary expectations to: 
HR@c-managementinc.com. 
 
",Associate,Full-time,"Analyst, Information Technology, Research",Nonprofit Organization Management
Sibitalent Corp,"Rockville, Maryland, United States",Data Analyst,2019-07-31,Interview Process: IN PERSON interview is required. I hope you’re doing well !!!! Any visa is acceptable. Job Title: Data Analyst.,https://www.linkedin.com/jobs/view/data-analyst-at-sibitalent-corp-1405371759?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Sibitalent CorpRockville, Maryland, United States 
 
",Not Applicable,Contract,NA,NA
Apollo ITS,"Herndon, Virginia, United States",Market Data Analyst,2019-07-31,We are looking for an enthusiastic problem solver with excellent interpersonal skills who thrives on being engaged in analyzing ...,https://www.linkedin.com/jobs/view/market-data-analyst-at-apollo-its-1404635157?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Apollo ITSHerndon, Virginia, United States 
 Position : Data Analyst 
Location: Herndon, VA 
Duration: Contract 
Job Description 
Incumbent will work as a Market Data Analyst at our client location in Northern VA. We are looking for an enthusiastic problem solver with excellent interpersonal skills who thrives on being engaged in analyzing unstructured data to get insights. The ideal candidate is a good python developers and creative thinker who is passionate about analyzing data.  
ESSENTIAL FUNCTIONS AND RESPONSIBILITIES 
MINIMUM QUALIFICATIONS 
Education/Experience: 
Related Skills & Other Requirements: 
 
",Associate,Contract,"Information Technology, Analyst, Marketing",Information Technology and Services
Jobs @ TheJobNetwork,"Herndon, VA, US",Data Analyst,2019-08-02,We are currently seeking a Data Analyst for our client in the Financial ServicesMortgage domain. This is a Contract-to-Hire position and ...,https://www.linkedin.com/jobs/view/data-analyst-at-jobs-%40-thejobnetwork-1406617265?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobs @ TheJobNetworkHerndon, VA, US 
",Entry level,Full-time,Information Technology,Research
CGI,"Herndon, VA, US",Data Analyst,2019-07-27,"We make it easy to translate military experience and skills! 3-5 years of relevant consulting or industry experience. However, employees ...",https://www.linkedin.com/jobs/view/data-analyst-at-cgi-1397069817?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CGIHerndon, VA, US 
",Entry level,Full-time,Information Technology,"Information Technology and Services, Computer Software, Financial Services"
Amida Technology Solutions,"Washington, D.C., DC, US",Data Analyst,2019-07-26,"What You Will Be Doing. What We Are Looking For. Experience with machine learning, natural language, and statistical analysis methods to ...",https://www.linkedin.com/jobs/view/data-analyst-at-amida-technology-solutions-1396170860?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Amida Technology SolutionsWashington, D.C., DC, US 
",Entry level,Full-time,Information Technology,Information Technology and Services
"Spatial Front, Inc","Washington, D.C., DC, US",Data Analyst,2019-07-25,We are looking for a Data Analyst to join our team. SFI is an industry leader in delivering cutting-edge technical solutions and mission ...,https://www.linkedin.com/jobs/view/data-analyst-at-spatial-front-inc-1393090709?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Spatial Front, IncWashington, D.C., DC, US 
",Entry level,Full-time,Information Technology,"Construction, Information Technology and Services, Computer Software"
Adept Solutions ,"Washington, D.C., DC, US",Data Analyst,2019-07-24,"Experience with Time Series, forecasting, machine learning, and deep learning libraries in Python is highly desirable. Strong problem ...",https://www.linkedin.com/jobs/view/data-analyst-at-adept-solutions-1390539589?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Adept Solutions Washington, D.C., DC, US 
",Entry level,Full-time,Information Technology,"Information Technology and Services, Computer Software, Information Services"
