company,location,title,post_date,description,url,full_desc,seniority_level,employment_type,job_function,industries
eFinancialCareers,"New York City, NY, US",Business Intelligence Analyst,2019-07-07,The Team: The Research Network team is responsible for leading and supporting S&P Global Market Intelligence's commercial engagements to ...,https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-efinancialcareers-1406361778?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"eFinancialCareersNew York City, NY, US 
",Associate,Full-time,Information Technology,Staffing and Recruiting
Enterprise Solutions Inc.,"New York City, NY, US",Business Intelligence Analyst - New York,2019-07-23,"Experience in delivering Data Warehousing, Business Intelligence and Reporting solutions, preferably covering multiple aspects of Data ...",https://www.linkedin.com/jobs/view/business-intelligence-analyst-new-york-at-enterprise-solutions-inc-1389554606?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Enterprise Solutions Inc.New York City, NY, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Staffing and Recruiting"
JCDecaux North America,"New York City, NY, US",Business Intelligence Analyst,2019-07-30,"The candidate must have excellent analytic and problem solving skills, knowledge of technology, and excellent verbal and written ...",https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-jcdecaux-north-america-1403062532?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"JCDecaux North AmericaNew York City, NY, US 
",Associate,Full-time,"Business Development, Sales",Information Technology and Services
HumanEdge,"New York City, NY, US",Business Intelligence Engineer,2019-05-10,The Business Intelligence Developer is an expert in supporting Business Intelligence Projects and is responsible for business ...,https://www.linkedin.com/jobs/view/business-intelligence-engineer-at-humanedge-1265397238?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"HumanEdgeNew York City, NY, US 
",Entry level,Full-time,"Business Development, Sales","Staffing and Recruiting, Financial Services, Hospital & Health Care"
BlueCross BlueShield of Western New York,"Buffalo, NY, US",Developer Business Intelligence,2019-07-09,"Blending technical and functional activities, the incumbent in this position collaborates with business and technical teams to develop, ...",https://www.linkedin.com/jobs/view/developer-business-intelligence-at-bluecross-blueshield-of-western-new-york-1375900085?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"BlueCross BlueShield of Western New YorkBuffalo, NY, US 
",Associate,Full-time,"Business Development, Sales","Insurance, Financial Services, Hospital & Health Care"
Virtuosity Consulting ,Greater Seattle Area,Business Intelligence Engineer,2019-07-30,"3-5 years of experience - Determines business data reporting and analysis requirements, working with clients and business units to answer...",https://www.linkedin.com/jobs/view/business-intelligence-engineer-at-virtuosity-consulting-1390750471?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Virtuosity Consulting Greater Seattle Area 
 
Sorry, NO Visa Sponsorship Available    
  
 The main function of the Business Intelligence Engineer is to design, develop, and implement business intelligence solutions for the organization or client, helping to build the infrastructure and tools required to support and improve a new and/or fast growing business and to achieve data reporting and analysis goals.      
  
Short list of requirements:  
  
- Strong PowerBI skills - developing DAX  
- Working with large datasets in SQL  
  
  
",Mid-Senior level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software"
"Motiv, Inc.","Redmond, Washington",Business Intelligence Developer,2019-07-31,"We are actively seeking an experienced BI Developer to support Azure.     Proactively collaborate with cross-functional teams, mentor ...",https://www.linkedin.com/jobs/view/business-intelligence-developer-at-motiv-inc-1393465694?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Motiv, Inc.Redmond, Washington 
*We are unable to support any Visa sponsorship at this time.  
*Only accepting local candidates as we are unable to support relocation.  
",Mid-Senior level,Contract,"Information Technology, Engineering, Analyst",Information Technology and Services
Amazon,"Seattle, WA, US",Business Intelligence Engineer,2019-08-01,"Our ideal candidate has a combination of strong technical skills, superb analytical capabilities, outstanding business insight, and ...",https://www.linkedin.com/jobs/view/business-intelligence-engineer-at-amazon-1406205439?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AmazonSeattle, WA, US 
",Not Applicable,Full-time,"Strategy/Planning, Analyst, Information Technology","Computer Software, Information Technology and Services, Internet"
Wimmer Solutions,"Redmond, Washington",Business Intelligence Analyst II,2019-07-29,"Strong proficiency in data visualization and reporting; environment tech stack in Azure Kusto Explorer / Power BI are nice to have, but ...",https://www.linkedin.com/jobs/view/business-intelligence-analyst-ii-at-wimmer-solutions-1388371320?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Wimmer SolutionsRedmond, Washington 
Business Intelligence Analyst 2  
 The business intelligence analyst (II) is expected to develop and implement dashboards, reporting systems, and conduct ad hoc analysis as needed for the design and business teams.  Will assist with the design and development of dashboards and reporting, construct data queries, and produce Power BI visualizations that enable our team to quickly understand our live business.  The Business Intelligence Analyst is expected to work rapidly and iteratively on service deployments and dashboards, and adjust accordingly to the needs of a live game service.  Education: • STEM, data science, or business intelligence degrees or certifications preferred, but not required  Top 3 Skills • Solid proficiency in Transact SQL or Kusto querying; the successful candidate must be able to build queries and provide analysis in a rapid fashion • Strong proficiency in data visualization and reporting; environment tech stack in Azure Kusto Explorer / Power BI are nice to have, but not necessary if they show aptitude from similar experience or similar platforms such as Tableau, AWS tech stack (Kinesis, Athena, S3, Redshift, Glue, Aurora, etc.) • Familiarity with data analysis (statistical, data science, and quantitative methods)  Nice to have: Prior experience in the interactive industry space, free-to-play game development, games-as-a-service, or mobile game development 
",Mid-Senior level,Full-time,"Information Technology, Analyst","Information Technology and Services, Computer Games"
Quadrant Resource ,Greater Seattle Area,Business Intelligence Developer,2019-07-31,"5+ years’ experience in developing on Azure SQL database, Azure Analysis Services, Power BI. 5+ years’ experience in developing on DAX,...",https://www.linkedin.com/jobs/view/business-intelligence-developer-at-quadrant-resource-1393475793?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Quadrant Resource Greater Seattle Area 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Hi Professionals,  
  
Essentially the person will be required to maintain and build enhancements on our current reporting database, which is built on Azure SQL and Tabular cube.  
   
KEY ACCOUNTABILITIES:  
KEY QUALIFICATIONS:  
   
  
  
",Mid-Senior level,Contract,Information Technology,Information Technology and Services
Xevo Inc.,"Bellevue, WA, US",Business Intelligence Analyst,2019-07-25,Xevo is looking for a data-minded individual with high attention to detail and excellent communication skills to fill the role of the ...,https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-xevo-inc-1393159261?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Xevo Inc.Bellevue, WA, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Internet"
Inviso,"Bothell, WA, US",Business Intelligence Analyst,2019-07-24,The ideal candidate will be passionate about and highly skilled in creating and maintaining business intelligence dashboards that are ...,https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-inviso-1392253901?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"InvisoBothell, WA, US 
",Associate,Contract,"Business Development, Sales",Information Technology and Services
KRG Technologies Inc.,"98052, Redmond, Washington, United States",SQL Business Intelligence Developer,2019-08-01,"Should be well experienced in SQL - Primary. Excellent Communication, Status reporting, Analysis Skills on Campaign Operations. Working ...",https://www.linkedin.com/jobs/view/sql-business-intelligence-developer-at-krg-technologies-inc-1406073443?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"KRG Technologies Inc.98052, Redmond, Washington, United States 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
 
",Mid-Senior level,Contract,Information Technology,Information Technology and Services
Experis,"Redmond, WA, US",Business Intelligence Engineer,2019-07-26,"3-5 years of experience - Determines business data reporting and analysis requirements, working with clients and business units to answer...",https://www.linkedin.com/jobs/view/business-intelligence-engineer-at-experis-1396008819?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ExperisRedmond, WA, US 
",Entry level,Full-time,Engineering,Computer Software
Nordstrom,"Seattle, WA, US",Business Intelligence Analyst Lead,2019-07-27,"A brand built by providing the best possible service, quality, value and selection, Nordstrom is committed to providing amazing, fun and ...",https://www.linkedin.com/jobs/view/business-intelligence-analyst-lead-at-nordstrom-1385117203?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"NordstromSeattle, WA, US 
",Associate,Full-time,"Business Development, Sales","Marketing and Advertising, Retail, Financial Services"
Port of Seattle,"Seattle, WA, US",Business Intelligence Assistant,2019-07-27,We are looking for someone to manage and conduct administrative support and data management duties for the BI Department supporting the ...,https://www.linkedin.com/jobs/view/business-intelligence-assistant-at-port-of-seattle-1385164152?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Port of SeattleSeattle, WA, US 
",Entry level,Full-time,Administrative,"Construction, Government Administration, Transportation/Trucking/Railroad"
"Likewise, Inc. ","Bellevue, WA, US",Business Intelligence Analyst,2019-06-18,"If you’re looking for a rare opportunity to be a part of an innovative, exciting company and become a key member on our team, join us! ...",https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-likewise-inc-1323760323?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Likewise, Inc. Bellevue, WA, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Internet"
Prosum,"Seattle, WA, US",Business Intelligence Manager,2019-06-21,"Strong experience with ETL development, data modeling, data warehousing, MySQL, Tableau/Microstrategy, and databases in a business ...",https://www.linkedin.com/jobs/view/business-intelligence-manager-at-prosum-1337325415?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ProsumSeattle, WA, US 
",Mid-Senior level,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Internet"
Kaiser Permanente,"Renton, WA, US",Business Intelligence Analyst,2019-07-08,"Demonstrated experience with business intelligence analysis, reporting and dashboarding applications and advanced Excel skills. ...",https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-kaiser-permanente-1346291373?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Kaiser PermanenteRenton, WA, US 
",Associate,Full-time,"Business Development, Sales","Financial Services, Health, Wellness and Fitness, Hospital & Health Care"
PitchBook Data,"Seattle, WA, US",Senior Business Intelligence Analyst,2019-07-19,"Advanced SQL skills, with experience querying large datasets from multiple sources and developing automated reporting. Excellent ...",https://www.linkedin.com/jobs/view/senior-business-intelligence-analyst-at-pitchbook-data-1383307975?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"PitchBook DataSeattle, WA, US 
",Associate,Full-time,"Business Development, Sales","Marketing and Advertising, Computer Software, Internet"
Amazon Web Services (AWS),"Seattle, WA, US",Business Intelligence Engineer,2019-07-31,AWS Tech360 group team is looking for a Sr. Business Intelligence Engineer to play a key role in building their industry leading Customer...,https://www.linkedin.com/jobs/view/business-intelligence-engineer-at-amazon-web-services-aws-1295895094?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Amazon Web Services (AWS)Seattle, WA, US 
",Not Applicable,Full-time,"Strategy/Planning, Analyst, Information Technology","Computer Software, Information Technology and Services, Internet"
3SI - Third Sector Intelligence,"Seattle, Washington",Business Intelligence Engineer,2019-07-17,"We seek a Business Intelligence Engineer who is mission driven and has exceptional technical, analytical, and quantitative ...",https://www.linkedin.com/jobs/view/business-intelligence-engineer-at-3si-third-sector-intelligence-1357098326?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"3SI - Third Sector IntelligenceSeattle, Washington 
 
Job Description: Business Intelligence Engineer 
3SI is a small Seattle area consulting firm. Visa renewal or future sponsorship is not provided. Qualification for selection includes being a US resident or Green Card holder prior to starting work. 
 
Why work for 3Si? 
3Si is a mission-driven consulting firm headquartered in Seattle, WA. We help our clients—primarily non-governmental organizations, philanthropies, and government—use data and information to make better decisions and create positive change. We serve the child welfare, education, community building, environment, health, transportation, and workforce development sectors. We provide: 
·       Data systems and organizational solutions 
·       Research and analytics 
·       Facilitation and stakeholder engagement 
·       Planning and program evaluation 
We seek a Business Intelligence Engineer who is mission driven and has exceptional technical, analytical, and quantitative problem-solving skills and demonstrated leadership abilities in a team environment. A Business Intelligence Engineer will successfully assess business needs and determine technical solutions to business problems. Qualified candidates have an excellent record of professional achievement, know how to adapt their knowledge, approach, and experience to a range of situations and circumstances, and want to make a positive impact. They work to exceed expectations, and they have a fervent desire to keep learning and growing. 
 
Diversity & Inclusion. 3Si is committed to building diverse teams where people of all identities and backgrounds are welcome, included, and respected. Social equity is a key premise of 3Si’s work and we aspire to reflect that value in the composition of our team. We strongly encourage women, gender diverse candidates, and candidates who identify as a minority to apply for this position. 
Salary range is $120k - $135k and is commensurate with expertise and experience. A comprehensive benefits package is included. 
 
Please send resume and cover letter to careers@team3Si.com. 
 
As a Business Intelligence Engineer, responsibilities will include: 
 
Qualifications: 
 
3 - 5 years of hands-on experience is required in the following areas: 
 
Experience in the following areas is preferred: 
 
Other Qualifications: 
",Associate,Full-time,"Engineering, Analyst, Information Technology","Management Consulting, Information Technology and Services, Information Services"
Redapt Inc,"Bellevue, WA, US",Business Intelligence Consultant,2019-07-11,Attunix is looking for an experienced Business Intelligence Consultant to lead requirements gathering and reporting/visualization projects.,https://www.linkedin.com/jobs/view/business-intelligence-consultant-at-redapt-inc-1370201992?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Redapt IncBellevue, WA, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Management Consulting"
"s.com, Inc. ","Seattle, Washington",Business Intelligence Engineer,2019-07-23,"Looking for a SQL and Front End focused BIE, looking for speed with queries and 1 coding language, some PM work a plus. SQL and possibly ...",https://www.linkedin.com/jobs/view/business-intelligence-engineer-at-s-com-inc-1346127832?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"s.com, Inc. Seattle, Washington 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
This is a 4 month contract for a Business Intelligence Engineer role in Seattle.  Looking for a SQL and Front End focused BIE, looking for speed with queries and 1 coding language, some PM work a plus.  Collect requirements, build out front end reporting.  
 
Day to Day: • Querying data bases (SQL) • Working with client group to gather business requirements and developing projects and building out front end reporting for their clients  Team:  
• Sitting with team – daily interaction  • Will need to work independently   Perks of role: • Using leading AWS technologies • Beta testing opportunities  Best experience: • SQL and possibly 1 other coding experience • Worked on a project end to end (driven impact from their project) • Front end BI tool experience   Performance indicators: • Interactions with client groups / customers • SQL efficiency / query in least amount of time possible • Able to work autonomously (once ramped up)  Top 3: a.) SQL b.) Project Management c.) Front end BI tool experience (2+)  
Please apply online or email andy.dalmau@scom-usa.com. If you don t meet these requirements, but are interested in other s.com opportunities, please register with us online at ess.impellam.com.  
Employer will not sponsor applicants for work visas for this position.  
s com is an Equal Opportunity Employer - All qualified applicants will receive consideration without regard to race, color, religion, gender, national origin, age, disability, veteran status, or any other factor determined to be unlawful under applicable law. 
",Associate,Contract,Information Technology,Information Technology and Services
Compass Group USA,"Redmond, WA, US","REPORTING ANALYST, BUSINESS INTELLIGENCE",2019-05-06,The ideal candidate must have an employment or educational background working with data and understand how analysis can unlock ...,https://www.linkedin.com/jobs/view/reporting-analyst-business-intelligence-at-compass-group-usa-1261437597?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Compass Group USARedmond, WA, US 
",Not Applicable,Full-time,Information Technology,"Construction, Food & Beverages, Hospital & Health Care"
Eurest,"Redmond, WA, US","REPORTING ANALYST, BUSINESS INTELLIGENCE",2019-05-08,The ideal candidate must have an employment or educational background working with data and understand how analysis can unlock ...,https://www.linkedin.com/jobs/view/reporting-analyst-business-intelligence-at-eurest-1259736674?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"EurestRedmond, WA, US 
",Associate,Full-time,Information Technology,"Restaurants, Food & Beverages, Hospitality"
Beyondsoft,"Redmond, WA, US",Business Intelligence Analyst - Redmond,2019-07-28,"Prior experience in the interactive industry space, free-to-play game development, games-as-a-service, or mobile game development is a plus.",https://www.linkedin.com/jobs/view/business-intelligence-analyst-redmond-at-beyondsoft-1399818820?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"BeyondsoftRedmond, WA, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Internet"
Collabera Inc.,Greater Seattle Area,Business Intelligence Engineer,2019-07-19,The BIEs will be supervised by an experienced on site BIE familiar with the production processes. Recent experience implementing basic ...,https://www.linkedin.com/jobs/view/business-intelligence-engineer-at-collabera-inc-1381720486?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Collabera Inc.Greater Seattle Area 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
 
Required Skills:  
 Proficient in data modeling for reporting specifications    
 Experience developing feature rich dashboards and complex scorecards   
 Deep Expertise in Tableau   
  
Description:  
 Design, build and maintain metrics and reports    
Support metric and data development as available each week after completing their support for the processes.  
The BIEs will be supervised by an experienced on site BIE familiar with the production processes. 
",Mid-Senior level,Contract,Information Technology,Information Technology and Services
"PayScale, Inc.","Seattle, Washington",Sales Business Intelligence Analyst,2019-07-16,We are seeking a Business Intelligence Analyst who will join our Sales Operations team to provide Strategic Insights in support of a ...,https://www.linkedin.com/jobs/view/sales-business-intelligence-analyst-at-payscale-inc-1356150049?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"PayScale, Inc.Seattle, Washington 
 
The Role:  
  
Do you have that curious analytical mind with the sniffer for finding additional revenue & operational efficiencies? If so, we have the perfect role for you.  
  
We are seeking a Business Intelligence Analyst who will join our Sales Operations team to provide Strategic Insights in support of a wide-range of Sales operational functions, including; forecasting, strategy & planning, compensation design & support, sales technology investments, process improvements, and PayScale’s go-to-market strategy. You bring strong Technical acumen with data and an intuition for business to help inform & influence our Sales team’s continued growth and evolution.  
  
You are an expert in sales automation, process and productivity. You're analytical with the ability to make data sing for purpose and truly see around corners. You are experienced in ground breaking change during critical junctions of company growth -- Think process innovation meets clean-through-the-clutter. You will be responsible for bringing order to the organics without making it feel too rules based. You have an excellent understanding of sales incentives plans and sales enablement techniques. You currently lead operations for a large inside sales team with thousands of marketing qualified leads coming in every month.  
We are growing quickly, with eyes on further expansion into new markets and new sales channels. There couldn't be a better time for you to come join our Sales Ops team and make a noticeable impact!  
  
In this role, you will support a blend of Sales Business Intelligence and Sales Strategy & Planning needs:  
  
Sales Business Intelligence - Data, Insights, Analytics, and Forecasting  
  
Strategy, Planning & Special Projects  
  
Qualifications  
The Person:  
The ideal individual for this opportunity brings the following to the table:  
  
The Requirements:  
  
Additional Information  
PayScale provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, gender, sexual orientation, national origin, age, disability, genetic information, marital status, amnesty, or status as a covered veteran in accordance with applicable federal, state and local laws. PayScale follows applicable state and local laws governing non-discrimination in employment in every location in which the company has facilities.  
  
Benefits We Offer:  
Long Term Disability, Short Term Disability, and Company-paid Life Insurance  
Perks:  
",Mid-Senior level,Full-time,"Sales, Analyst",Computer Software
Leafly,"71 Columbia Street, Seattle, WA 98104, US",Business Intelligence Analyst,2019-06-12,"HELP US MAKE HISTORY. Millions trust Leafly to help them find unbiased information about nearby strains and dispensaries, discover new canna",https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-leafly-1261837853?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Leafly71 Columbia Street, Seattle, WA 98104, US 
HELP US MAKE HISTORY. Millions trust Leafly to help them find unbiased information about nearby strains and dispensaries, discover new cannabis brands and products, and to stay up-to-date on the latest cannabis information. Leafly started as an excel spreadsheet and has since grown to become the largest cannabis information resource in the world. We are expanding rapidly, and we are looking for smart, forward-thinking leaders to help us achieve our goal of shaping the global cannabis landscape.    
   
A career at Leafly combines the excitement of a start-up, the social purpose of a non-profit, and the growth opportunities of a major corporation. Leafly salaries and benefit packages are very competitive, the office perks are excellent, and we promise that you will never be bored. If you have what it takes, you will be joining a global network of innovative, passionate individuals on a revolutionary mission to change the world for the better.  
   
We are currently searching for a Business Intelligence Analyst to join the Leafly team. The Business Intelligence Analyst partners with internal business units to address strategic and operational questions facing the business. We are looking for someone who enjoys the technical aspects of coding, data analysis, solving complex problems, and data advocacy to solve exciting business problems, as well as interacting with our staff and senior leaders to drive business results. In this position you will design queries to extract data from large database systems, and analyze this data to assist cross-functional business teams in deciphering our complex marketplace to help our customers succeed.  
   
What We Are Looking For  
  
  
Key Responsibilities  
  
  
Requirements  
  
  
The job description is representative of typical duties and responsibilities for the position and is not all-inclusive. Other duties and responsibilities may be assigned in accordance with business needs. We are proud to be an equal opportunity employer. A background check will be conducted after a conditional offer of employment is extended.   
",Mid-Senior level,Full-time,"Analyst, Research, Information Technology","Internet, Consumer Services, Research"
Lidl US,"Arlington, VA, US",Manager - Data Scientist (Business Intelligence & Advanced Analytics),2019-08-01,The role is responsible for partnering with internal stakeholders across the business locally and internationally. Excellent ...,https://www.linkedin.com/jobs/view/manager-data-scientist-business-intelligence-advanced-analytics-at-lidl-us-1405773173?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Lidl USArlington, VA, US 
 
",Mid-Senior level,Full-time,Other,"Construction, Consumer Goods, Retail"
ScienceLogic,"Reston, Virginia",Business Intelligence Analyst,2019-07-29,What we’re looking for…. Iteractive Mindset - We seek candidates who question everything we do seeking constant iterative improvement. ...,https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-sciencelogic-1304838563?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ScienceLogicReston, Virginia 
 
What we’re looking for…  
  
The Business Intelligence Analyst, reporting to the Sr. Director of FP&A, will work closely with the ScienceLogic finance and customer success organizations to support and consult on data-driven projects related to corporate metrics/KPI definition and reporting, ROI analysis, customer experience and support operations and customer health scoring.  The position requires an individual that is highly detail oriented, capable of managing multiple workstreams concurrently, effective communicator to a wide-range of stakeholders, strong analytical skills, enjoys problem solving, and is a creative thinker.   Adaptable, agile and the ability to re-prioritize projects based on evolving business conditions are also key skills for this position.  This role will be part of a group of analytical professionals who are constantly striving to find innovative ways to support and guide our rapidly growing organization.  Each team member is committed and passionate to delivering the key data insights required to help grow revenue for our hybrid cloud network monitoring software.  
  
What you’ll be doing…  
  
  
Qualities you possess…  
  
",Mid-Senior level,Full-time,Finance,Computer Software
"Aledade, Inc.","Bethesda, MD, US",Junior Business Intelligence Data Analyst - Bethesda,2019-07-15,We are looking for a talented BI Analyst with a background in Mathematics or Computer Science and 1-2 years of relevant healthcare ...,https://www.linkedin.com/jobs/view/junior-business-intelligence-data-analyst-bethesda-at-aledade-inc-1373484528?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Aledade, Inc.Bethesda, MD, US 
",Associate,Full-time,"Business Development, Sales","Financial Services, Health, Wellness and Fitness, Hospital & Health Care"
Jobs @ TheJobNetwork,"Lanham, MD, US",Sr Director Business Intelligence,2019-07-29,"This is a highly quantitative role that requires analytical aptitude, engineering and programming skills, management, intellectual ...",https://www.linkedin.com/jobs/view/sr-director-business-intelligence-at-jobs-%40-thejobnetwork-1402506620?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobs @ TheJobNetworkLanham, MD, US 
",Director,Full-time,"Business Development, Sales",Information Technology and Services
Aapa,"Alexandria, VA, US",Business Intelligence and Analytics Manager,2019-07-17,"The role requires candidates be proficient in MS Office Suite with advanced Excel skills, AMS, and Power BI. Candidates with good ...",https://www.linkedin.com/jobs/view/business-intelligence-and-analytics-manager-at-aapa-1405100592?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AapaAlexandria, VA, US 
",Mid-Senior level,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Hospital & Health Care"
Launch Consulting Group,"Washington, D.C., DC, US",Business Intelligence Project Manager II,2019-07-30,"We are looking for a Project Manager who demonstrates a mix of skills in project management, technology, and strategic business acumen. ...",https://www.linkedin.com/jobs/view/business-intelligence-project-manager-ii-at-launch-consulting-group-1402937360?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Launch Consulting GroupWashington, D.C., DC, US 
",Associate,Full-time,"Project Management, Information Technology","Information Technology and Services, Computer Software, Internet"
TEKWISSEN ®,"Washington, D.C., DC, US",Business Intelligence Manager,2019-07-29,What You Will Do: You will work on building/optimizing models and algorithms for enhancing product performance and customer experience. ...,https://www.linkedin.com/jobs/view/business-intelligence-manager-at-tekwissen-%C2%AE-1401739264?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"TEKWISSEN ®Washington, D.C., DC, US 
",Mid-Senior level,Contract,"Business Development, Sales","Electrical/Electronic Manufacturing, Construction, Machinery"
Sodexo,"Gaithersburg, MD, US","Senior Manager, Workplace Optimization Analytics & Business Intelligence",2019-06-26,"Sodexo is currently searching for a Senior Manager, Workplace Optimization Analytics & Business Intelligence. The individual will work ...",https://www.linkedin.com/jobs/view/senior-manager-workplace-optimization-analytics-business-intelligence-at-sodexo-1340327198?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"SodexoGaithersburg, MD, US 
",Not Applicable,Full-time,"Management, Manufacturing","Facilities Services, Hospital & Health Care, Hospitality"
"Synectics for Management Decisions, Inc","Alexandria, VA, US",Business Intelligence (BI) Developer,2019-07-10,Synectics for Management Decisions (SMDI) is seeking a BI Developer to join their growing team. Experience with Installation and ...,https://www.linkedin.com/jobs/view/business-intelligence-bi-developer-at-synectics-for-management-decisions-inc-1366803606?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Synectics for Management Decisions, IncAlexandria, VA, US 
",Mid-Senior level,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Computer & Network Security"
"CareMetx, LLC","Bethesda, MD, US","Director, Business Intelligence",2019-07-23,Well-rounded interpersonal skills and experience working with cross-functional teams. Minimum of 5 years of management experience. ...,https://www.linkedin.com/jobs/view/director-business-intelligence-at-caremetx-llc-1391487772?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CareMetx, LLCBethesda, MD, US 
",Not Applicable,Full-time,"Business Development, Sales","Information Technology and Services, Financial Services, Hospital & Health Care"
Definitive Logic,"Washington, D.C., DC, US",Business Intelligence (BI) Developer,2019-04-21,"Minimum of 2 years of experience with at least one major BI tool such as MicroStrategy (strongly preferred), SAP Business Objects, IBM ...",https://www.linkedin.com/jobs/view/business-intelligence-bi-developer-at-definitive-logic-1233041762?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Definitive LogicWashington, D.C., DC, US 
",Entry level,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Management Consulting"
