company,location,title,post_date,description,url,full_desc,seniority_level,employment_type,job_function,industries
Alaka`ina Foundation Family of Companies,Hawaiian Islands,Financial Data Analyst,2019-07-22,"From base and range operations to biomedical defense support to telecommunications and IT services, we deliver the exact talent, tools ...",https://www.linkedin.com/jobs/view/financial-data-analyst-at-alaka-ina-foundation-family-of-companies-1387553176?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Alaka`ina Foundation Family of CompaniesHawaiian Islands 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
 
Ke'aki Technologies, LLC,  headquartered in Honolulu, Hawaii, is a Native Hawaiian Organization (NHO) owned business. A premier government services company, Ke'aki Technologies offers a full spectrum of solutions that improve the performance and operational effectiveness of our government and Department of Defense customers. Our mission synchronized solutions are designed to deliver exactly what our customers need, when they need it. From base and range operations to biomedical defense support to telecommunications and IT services, we deliver the exact talent, tools and technologies needed to meet mission requirements.  
  
Ke'aki Technologies has an exciting opportunity for a Financial Data Analyst. The position will be located in at the Pacific Missile Range Facility (PMRF), Kekaha, HI.  
  
The Financial Data Analyst performs financial data analysis for the purpose of reconciling Manu Kai costs with Government's BIS accounting system in conformance with company and Governmental accounting principles, policies and objectives.  
  
DUTIES INCLUDE:  
Primary areas of responsibility include in-depth analysis of financial transactions and transaction line item reconciliation between multiple Manu Kai source systems, Deltek CostPoint and the government's Business Information System (BIS).  
Determines and audits account designations and distributes charges and credits in association with data reconciliation.  
Prepares and audits financial records for reconciliation and final close outs.  
Assist in developing, updating and/or revising company accounting processes, controls and procedures relating to reconciliations and close outs to ensure all contractual requirements are met.  
Assist in developing and implementing financial controls and procedures to meet corporate and government compliances standards relating to reconciliations.  
Prepares and analyzes financial status reports and recommends solutions on problem areas.  
Prepares, reviews and submits Contract Data Requirements in a timely manner.  
Coordinate with various departments on the project including Finance, Contracts, Purchasing, Supply/Logistics and Public Works in order to research and verify cost data accuracy.  
Research and identify systems errors to assist in reconciliation efforts.  
Performs other duties as assigned by Supervisor/Manager.  
  
WORKING ENVIRONMENT/PHYSICAL ACTIVITIES:  
Physical Activities:  
  
MINIMUM QUALIFICATIONS:  
Education:  
Experience:  
Must be capable of operating personal computers, computer software and/or accounting systems and standard office equipment.  
Must be knowledgeable in spreadsheet software and word processing programs.  Two years working knowledge of MS Office.  Advance Excel skills to include pivot tables, array formulas, vlookup formulas, etc.  
Must possess working understanding of performing efficient reconciliation of the database using mutually exclusive data subsets.  
Must possess the ability to research and identify transactions in error and made correcting entries to ensure data accuracy.  
  
SECRET CLEARANCE:   None Required  
  
JOB TYPE: Full-Time  
  
FLSA:  Exempt  
  
For additional information on Ke'aki Technologies, LLC, please visit www.alakainafoundation.com  
  
We are an Equal Opportunity/Affirmative Action Employer of individuals with disabilities and veterans. We are proud to state that we do not discriminate in employment decisions on the basis of race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status. If you are a person with a disability and you need an accommodation during the application process, please click here to request accommodation. We E-Verify all employees. 
",Associate,Full-time,"Finance, Analyst",Government Administration
Bank of Hawaii,"Oʻahu, HI, US",Data Analyst (Credit and Risk),2019-07-19,"Minimum 2-3 years in accounting, financial services, or management information system work experience. Demonstrated analytical and ...",https://www.linkedin.com/jobs/view/data-analyst-credit-and-risk-at-bank-of-hawaii-1381182660?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Bank of HawaiiOʻahu, HI, US 
",Entry level,Full-time,Information Technology,"Banking, Financial Services"
Booz Allen Hamilton,"Honolulu, HI, US",Data Scientist,2019-07-05,"You’ll have access to a wealth of training resources through our Analytics University, an online learning portal specifically geared ...",https://www.linkedin.com/jobs/view/data-scientist-at-booz-allen-hamilton-1355384704?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Booz Allen HamiltonHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
Knowesis Inc.,"Honolulu, HI, US",Data Scientist I,2019-04-28,Knowesis is looking for personnel to support the United States Special Operations Command Preservation of the Force and Family (USSOCOM ...,https://www.linkedin.com/jobs/view/data-scientist-i-at-knowesis-inc-1285462091?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Knowesis Inc.Honolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Hospital & Health Care"
Research Innovations Incorporated,"Honolulu, HI, US",Data Scientist,2019-06-09,What You Will Be Doing. What You Have Done. Our team is currently seeking Data Scientist for a position at INDOPACOM. If you are a sharp ...,https://www.linkedin.com/jobs/view/data-scientist-at-research-innovations-incorporated-1354596922?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Research Innovations IncorporatedHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Computer Software"
ClearedJobs.Net,"Honolulu, HI, US","Data Scientist, Senior",2019-06-29,"Across private and public sectors — from fraud detection, to cancer research, to national intelligence — you know the answers are in ...",https://www.linkedin.com/jobs/view/data-scientist-senior-at-clearedjobs-net-1392390632?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ClearedJobs.NetHonolulu, HI, US 
",Associate,Full-time,Other,"Information Technology and Services, Defense & Space, Telecommunications"
ClearanceJobs,"Honolulu, HI, US",Data Scientist with Security Clearance,2019-07-18,"Participation in partnerships with data science leaders, like our work with NVIDIA to deliver Deep Learning Institute (DLI) training to ...",https://www.linkedin.com/jobs/view/data-scientist-with-security-clearance-at-clearancejobs-1397143510?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ClearanceJobsHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology",Defense & Space
"Precision Solutions, LLC","Honolulu, HI, US",Data Science Machine Learning Lead (HI),2019-01-07,"On our team, you’ll have the opportunity to accelerate innovation in artificial intelligence by working with the military to develop ...",https://www.linkedin.com/jobs/view/data-science-machine-learning-lead-hi-at-precision-solutions-llc-1056884099?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Precision Solutions, LLCHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Computer Software"
Precision Solutions,"Honolulu, HI, US",Data Science Machine Learning Lead (HI),2019-01-08,"On our team, you’ll have the opportunity to accelerate innovation in artificial intelligence by working with the military to develop ...",https://www.linkedin.com/jobs/view/data-science-machine-learning-lead-hi-at-precision-solutions-1052490757?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Precision SolutionsHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Computer Software"
"Precision Solutions, Inc.","Honolulu, HI, US",Data Science Machine Learning Lead (HI),2019-06-21,"On our team, you’ll have the opportunity to accelerate innovation in artificial intelligence by working with the military to develop ...",https://www.linkedin.com/jobs/view/data-science-machine-learning-lead-hi-at-precision-solutions-inc-1374565178?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Precision Solutions, Inc.Honolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Computer Software"
Software Professional,"Pearl Harbor National Wildlife Refuge, HI, US",Data Analyst,2019-07-09,Software Professional Solutions (SPS) is currently seeking qualified candidates to serve as Data Analyst that will provide Support to ...,https://www.linkedin.com/jobs/view/data-analyst-at-software-professional-1363527886?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Software ProfessionalPearl Harbor National Wildlife Refuge, HI, US 
",Entry level,Full-time,Information Technology,"Information Technology and Services, Defense & Space, Computer Software"
Pearson,"Honolulu, HI, US",Senior Data Science Engineer (Pearson K12 Learning) - Remote / Home Based within United States,2019-07-26,We are looking for an experienced software engineer to perform the design and development of data pipelines in support of the data ...,https://www.linkedin.com/jobs/view/senior-data-science-engineer-pearson-k12-learning-remote-home-based-within-united-states-at-pearson-1395955636?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"PearsonHonolulu, HI, US 
",Not Applicable,Full-time,Information Technology,"Education Management, E-Learning"
ClearedJobs.Net,"Honolulu, HI, US",Data Science Machine Learning Lead,2019-07-03,"We’re looking for you, a data scientist, machine learning engineer, or artificial intelligence specialist who knows how to step back and...",https://www.linkedin.com/jobs/view/data-science-machine-learning-lead-at-clearedjobs-net-1399580671?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ClearedJobs.NetHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Telecommunications"
ClearanceJobs,"Honolulu, HI, US",Data Science Machine Learning Lead with Security Clearance,2019-07-16,"We're looking for you, a data scientist, machine learning engineer, or artificial intelligence specialist who knows how to step back and ...",https://www.linkedin.com/jobs/view/data-science-machine-learning-lead-with-security-clearance-at-clearancejobs-1380511938?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ClearanceJobsHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology",Defense & Space
Booz Allen Hamilton,"Honolulu, HI, US",Data Science Machine Learning Lead,2019-06-21,"We’re looking for you, a data scientist, machine learning engineer, or artificial intelligence specialist who knows how to step back and...",https://www.linkedin.com/jobs/view/data-science-machine-learning-lead-at-booz-allen-hamilton-1360045022?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Booz Allen HamiltonHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
Research Innovations Incorporated,"Honolulu, HI, US",Big Data Machine Learning Engineer,2019-06-09,"What You Will Be Doing. What You Have Done. Our team is currently seeking a Big Data Engineer to work at INDOPACOM. If you are a sharp, ...",https://www.linkedin.com/jobs/view/big-data-machine-learning-engineer-at-research-innovations-incorporated-1354597373?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Research Innovations IncorporatedHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Computer Software"
Hawaiian Electric Company,"Oʻahu, HI, US",Asset Data Operations Analyst,2019-07-24,The application must clearly indicate the demonstrated experience/knowledge/skills/abilities the candidate possesses which specifically ...,https://www.linkedin.com/jobs/view/asset-data-operations-analyst-at-hawaiian-electric-company-1375362682?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Hawaiian Electric CompanyOʻahu, HI, US 
",Associate,Full-time,"Business Development, Sales","Construction, Utilities, Government Administration"
Alaka`ina Foundation Family of Companies,Hawaiian Islands,Financial Data Analyst,2019-07-22,"From base and range operations to biomedical defense support to telecommunications and IT services, we deliver the exact talent, tools ...",https://www.linkedin.com/jobs/view/financial-data-analyst-at-alaka-ina-foundation-family-of-companies-1387553176?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Alaka`ina Foundation Family of CompaniesHawaiian Islands 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
 
Ke'aki Technologies, LLC,  headquartered in Honolulu, Hawaii, is a Native Hawaiian Organization (NHO) owned business. A premier government services company, Ke'aki Technologies offers a full spectrum of solutions that improve the performance and operational effectiveness of our government and Department of Defense customers. Our mission synchronized solutions are designed to deliver exactly what our customers need, when they need it. From base and range operations to biomedical defense support to telecommunications and IT services, we deliver the exact talent, tools and technologies needed to meet mission requirements.  
  
Ke'aki Technologies has an exciting opportunity for a Financial Data Analyst. The position will be located in at the Pacific Missile Range Facility (PMRF), Kekaha, HI.  
  
The Financial Data Analyst performs financial data analysis for the purpose of reconciling Manu Kai costs with Government's BIS accounting system in conformance with company and Governmental accounting principles, policies and objectives.  
  
DUTIES INCLUDE:  
Primary areas of responsibility include in-depth analysis of financial transactions and transaction line item reconciliation between multiple Manu Kai source systems, Deltek CostPoint and the government's Business Information System (BIS).  
Determines and audits account designations and distributes charges and credits in association with data reconciliation.  
Prepares and audits financial records for reconciliation and final close outs.  
Assist in developing, updating and/or revising company accounting processes, controls and procedures relating to reconciliations and close outs to ensure all contractual requirements are met.  
Assist in developing and implementing financial controls and procedures to meet corporate and government compliances standards relating to reconciliations.  
Prepares and analyzes financial status reports and recommends solutions on problem areas.  
Prepares, reviews and submits Contract Data Requirements in a timely manner.  
Coordinate with various departments on the project including Finance, Contracts, Purchasing, Supply/Logistics and Public Works in order to research and verify cost data accuracy.  
Research and identify systems errors to assist in reconciliation efforts.  
Performs other duties as assigned by Supervisor/Manager.  
  
WORKING ENVIRONMENT/PHYSICAL ACTIVITIES:  
Physical Activities:  
  
MINIMUM QUALIFICATIONS:  
Education:  
Experience:  
Must be capable of operating personal computers, computer software and/or accounting systems and standard office equipment.  
Must be knowledgeable in spreadsheet software and word processing programs.  Two years working knowledge of MS Office.  Advance Excel skills to include pivot tables, array formulas, vlookup formulas, etc.  
Must possess working understanding of performing efficient reconciliation of the database using mutually exclusive data subsets.  
Must possess the ability to research and identify transactions in error and made correcting entries to ensure data accuracy.  
  
SECRET CLEARANCE:   None Required  
  
JOB TYPE: Full-Time  
  
FLSA:  Exempt  
  
For additional information on Ke'aki Technologies, LLC, please visit www.alakainafoundation.com  
  
We are an Equal Opportunity/Affirmative Action Employer of individuals with disabilities and veterans. We are proud to state that we do not discriminate in employment decisions on the basis of race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status. If you are a person with a disability and you need an accommodation during the application process, please click here to request accommodation. We E-Verify all employees. 
",Associate,Full-time,"Finance, Analyst",Government Administration
Jobs @ TheJobNetwork,"Honolulu, HI, US",Data Management Analyst II,2019-07-27,"This position is responsible for developing and supporting new and existing datasets and ETL scripts to support operational reporting, ...",https://www.linkedin.com/jobs/view/data-management-analyst-ii-at-jobs-%40-thejobnetwork-1399178027?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobs @ TheJobNetworkHonolulu, HI, US 
",Associate,Full-time,Information Technology,Information Technology and Services
Software Professional,"Pearl Harbor National Wildlife Refuge, HI, US",Data Analyst,2019-07-09,Software Professional Solutions (SPS) is currently seeking qualified candidates to serve as Data Analyst that will provide Support to ...,https://www.linkedin.com/jobs/view/data-analyst-at-software-professional-1363527886?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Software ProfessionalPearl Harbor National Wildlife Refuge, HI, US 
",Entry level,Full-time,Information Technology,"Information Technology and Services, Defense & Space, Computer Software"
CCI,"Honolulu, HI, US","Analyst I-(Data Analytics,Cost Estimator)(Job ID:P18001345)",2019-06-18,"To learn more about CCI, visit us online at www.cci-worldwide.com.Job DescriptionCCI has a Client who is seeking to contract acquisition ...",https://www.linkedin.com/jobs/view/analyst-i-data-analytics-cost-estimator-job-id-p18001345-at-cci-1369911933?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CCIHonolulu, HI, US 
",Associate,Full-time,Information Technology,"Health, Wellness and Fitness, Medical Practice, Hospital & Health Care"
Bank of Hawaii,"Oʻahu, HI, US",Data Analyst (Credit and Risk),2019-07-19,"Minimum 2-3 years in accounting, financial services, or management information system work experience. Demonstrated analytical and ...",https://www.linkedin.com/jobs/view/data-analyst-credit-and-risk-at-bank-of-hawaii-1381182660?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Bank of HawaiiOʻahu, HI, US 
",Entry level,Full-time,Information Technology,"Banking, Financial Services"
IMI CCI,"Honolulu, HI, US","Analyst I-(Data Analytics,Cost Estimator)(Job ID:P18001345)",2019-06-18,"CCI has a Client who is seeking to contract acquisition expertise & Subject Matter Experts to. Computer Consultants International, Inc. (...",https://www.linkedin.com/jobs/view/analyst-i-data-analytics-cost-estimator-job-id-p18001345-at-imi-cci-1371036316?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"IMI CCIHonolulu, HI, US 
",Associate,Full-time,Information Technology,"Information Technology and Services, Computer Software, Financial Services"
City and County of Honolulu,"Honolulu, HI, US",Data processing systems Analyst I (Sr-20),2019-04-26,"One year of experience in the analysis of operating practices, methods, and procedures, some of which shall have involved the conduct of ...",https://www.linkedin.com/jobs/view/data-processing-systems-analyst-i-sr-20-at-city-and-county-of-honolulu-1283445801?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"City and County of HonoluluHonolulu, HI, US 
",Entry level,Full-time,Information Technology,"Higher Education, Staffing and Recruiting, Government Administration"
"Computer Consultants International, Inc","Honolulu, HI, US","Analyst II-(Data Analytics,Cost Estimator)(Job ID:P18001345)",2019-06-21,"CCI has a Client who is seeking to contract acquisition expertise & Subject Matter Experts to. Computer Consultants International, Inc. (...",https://www.linkedin.com/jobs/view/analyst-ii-data-analytics-cost-estimator-job-id-p18001345-at-computer-consultants-international-inc-1374435659?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Computer Consultants International, IncHonolulu, HI, US 
",Entry level,Full-time,Information Technology,"Information Technology and Services, Computer Software, Telecommunications"
Jobs @ TheJobNetwork,"Pearl City, HI, US",Data Management Analyst II,2019-07-26,"This position is responsible for developing and supporting new and existing datasets and ETL scripts to support operational reporting, ...",https://www.linkedin.com/jobs/view/data-management-analyst-ii-at-jobs-%40-thejobnetwork-1382692336?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobs @ TheJobNetworkPearl City, HI, US 
",Associate,Full-time,Information Technology,Information Technology and Services
IMI CCI,"Honolulu, HI, US","Analyst II-(Data Analytics,Cost Estimator)(Job ID:P18001345)",2019-06-18,"CCI has a Client who is seeking to contract acquisition expertise & Subject Matter Experts to. Computer Consultants International, Inc. (...",https://www.linkedin.com/jobs/view/analyst-ii-data-analytics-cost-estimator-job-id-p18001345-at-imi-cci-1371036312?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"IMI CCIHonolulu, HI, US 
",Entry level,Full-time,Information Technology,"Information Technology and Services, Computer Software, Financial Services"
"Computer Consultants International, Inc","Honolulu, HI, US","Analyst I-(Data Analytics,Cost Estimator)(Job ID:P18001345)",2019-06-21,"CCI has a Client who is seeking to contract acquisition expertise & Subject Matter Experts to. Computer Consultants International, Inc. (...",https://www.linkedin.com/jobs/view/analyst-i-data-analytics-cost-estimator-job-id-p18001345-at-computer-consultants-international-inc-1374775026?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Computer Consultants International, IncHonolulu, HI, US 
",Associate,Full-time,Information Technology,"Information Technology and Services, Computer Software, Telecommunications"
General Dynamics,"Pearl Harbor National Wildlife Refuge, HI, US",Senior Systems Engineer (Data Analytics) - TS/SCI - Hawaii,2019-04-03,"We are seeking a creative and driven professional with a passion for solving real world issues on a cross-functional, fast paced team. US...",https://www.linkedin.com/jobs/view/senior-systems-engineer-data-analytics-ts-sci-hawaii-at-general-dynamics-1203537513?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"General DynamicsPearl Harbor National Wildlife Refuge, HI, US 
",Associate,Full-time,Information Technology,"Information Technology and Services, Computer Software, Financial Services"
General Dynamics Information Technology,"Pearl Harbor National Wildlife Refuge, HI, US",Senior Systems Engineer (Data Analytics) - TS/SCI - Hawaii,2019-04-16,"We are seeking a creative and driven professional with a passion for solving real world issues on a cross-functional, fast paced team. US...",https://www.linkedin.com/jobs/view/senior-systems-engineer-data-analytics-ts-sci-hawaii-at-general-dynamics-information-technology-1225667881?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"General Dynamics Information TechnologyPearl Harbor National Wildlife Refuge, HI, US 
",Associate,Full-time,Information Technology,"Information Technology and Services, Computer Software, Financial Services"
Kapolei Autism Center,"Kapolei, HI, US",Board Certified Behavior Analyst,2019-07-26,"The ideal candidate will be able to develop client’s treatment plans, as well as supervise Behavior Technicians to implement such plans....",https://www.linkedin.com/jobs/view/board-certified-behavior-analyst-at-kapolei-autism-center-1397092596?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Kapolei Autism CenterKapolei, HI, US 
",Associate,Full-time,Health Care Provider,Business Supplies and Equipment
Windward Synergy Center,"Honolulu, HI, US",Operations Lead-rbt,2019-07-23,"Collaborates with Behavior Analyst Supervisor to provide developmental skills teaching including; support in self-care, receptive and ...",https://www.linkedin.com/jobs/view/operations-lead-rbt-at-windward-synergy-center-1388486999?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Windward Synergy CenterHonolulu, HI, US 
",Associate,Part-time,"Management, Manufacturing",Business Supplies and Equipment
"Computer Consultants International, Inc","Honolulu, HI, US",COBOL System Analyst/Programmer(Job ID:P19000508),2019-06-20,"CCI has a Client who is seeking a Contractor to develop, convert and implement a cloud-based solution to replace the current mainframe ...",https://www.linkedin.com/jobs/view/cobol-system-analyst-programmer-job-id-p19000508-at-computer-consultants-international-inc-1373202935?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Computer Consultants International, IncHonolulu, HI, US 
",Entry level,Full-time,Information Technology,"Information Technology and Services, Computer Software, Telecommunications"
Windward Synergy Center,"Kailua, HI, US",Operations Lead-rbt,2019-07-23,"Collaborates with Behavior Analyst Supervisor to provide developmental skills teaching including; support in self-care, receptive and ...",https://www.linkedin.com/jobs/view/operations-lead-rbt-at-windward-synergy-center-1388487981?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Windward Synergy CenterKailua, HI, US 
",Associate,Part-time,"Management, Manufacturing",Business Supplies and Equipment
boozallen,"Honolulu, HI, US",Open Source Analyst,2019-07-21,"3+ years of experience with conducting open source research, all-source intelligence analysis, or targeting. Experience with accessing, ...",https://www.linkedin.com/jobs/view/open-source-analyst-at-boozallen-1385252778?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"boozallenHonolulu, HI, US 
",Entry level,Full-time,"Business Development, Sales","Information Technology and Services, Defense & Space, Computer Software"
Research Innovations Incorporated,"Honolulu, HI, US",Data Scientist,2019-06-09,What You Will Be Doing. What You Have Done. Our team is currently seeking Data Scientist for a position at INDOPACOM. If you are a sharp ...,https://www.linkedin.com/jobs/view/data-scientist-at-research-innovations-incorporated-1354596922?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Research Innovations IncorporatedHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Computer Software"
"Advanced Technology & Integrative Solutions, LLC","Honolulu, Hawaii, United States",Data Link SME/ JICO,2019-07-25,"ATIS is looking for a certified JICO or a Link-16 data link SME that has network design experience to work on the J-LIFE QRT, located in ...",https://www.linkedin.com/jobs/view/data-link-sme-jico-at-advanced-technology-integrative-solutions-llc-1377920349?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Advanced Technology & Integrative Solutions, LLCHonolulu, Hawaii, United States 
ATIS is looking for a certified JICO or a Link-16 data link SME that has network design experience to work on the J-LIFE QRT, located in Honolulu, Hawaii.   
 
The J-LIFE QRT will develop and evaluate tactics, techniques, and procedures (TTPs) to enhance Joint Force lethality and multi-domain capabilities aimed at deconflicting multi-domain attacks, avoiding fratricide, reducing duplication of effort, and shaping the operating environment by integrating land fires into the maritime domain.   The team will examine joint tactical operations and the interoperability between tactical data exchange networks such as Link-16 and the US Army Advanced Field Artillery Tactical Data System (AFATDS). 
As an AFATDS analyst you will provide subject matter expertise to: 
 
  
A week in the life of an AFATDS analyst supporting J-LIFE: 
 
Job Requirements 
REQUIRED EDUCATION AND EXPERIENCE: 
 
  
ESSENTIAL REQUIREMENTS: 
",Associate,Full-time,"Other, Analyst",Defense & Space
boozallen,"Honolulu, HI, US","Intelligence Analyst, Senior",2019-07-21,"As an intelligence analyst, you will use your specialized research talents, interpersonal skills, and military experience to develop ...",https://www.linkedin.com/jobs/view/intelligence-analyst-senior-at-boozallen-1385087944?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"boozallenHonolulu, HI, US 
",Associate,Full-time,"Other, Information Technology, Management","Information Technology and Services, Defense & Space, Computer Software"
Zachary Piper Solutions,"Honolulu, HI, US",Business Intelligence (BI) Analyst,2019-04-28,"5+ years of experience working with data and technology. Salary Rangeclick apply depending on your experience. Business intelligence, big...",https://www.linkedin.com/jobs/view/business-intelligence-bi-analyst-at-zachary-piper-solutions-1282095981?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Zachary Piper SolutionsHonolulu, HI, US 
",Entry level,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Computer & Network Security"
Booz Allen Hamilton,"Fort Shafter, HI, US","Intelligence Analyst, Senior",2019-07-03,"As an intelligence analyst, you will use your specialized research talents, interpersonal skills, and military experience to develop ...",https://www.linkedin.com/jobs/view/intelligence-analyst-senior-at-booz-allen-hamilton-1353900077?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Booz Allen HamiltonFort Shafter, HI, US 
",Associate,Full-time,"Other, Information Technology, Management","Information Technology and Services, Computer Software, Financial Services"
Hawaiian Airlines,"Honolulu, HI, US","Analyst, IT - Airline Operations",2019-06-17,"Excellent communication skills, including ability to translate technical and architectural complexities of a technical solution so that ...",https://www.linkedin.com/jobs/view/analyst-it-airline-operations-at-hawaiian-airlines-1368406949?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Hawaiian AirlinesHonolulu, HI, US 
",Entry level,Full-time,Information Technology,"Information Technology and Services, Computer Software, Financial Services"
CLEAR Corporate Solutions,"New York City, NY, US",Data Scientist,2019-07-04,What You Will Do. We’re seeking an innovative and results-oriented Data Scientist to identify actionable insights throughout our business.,https://www.linkedin.com/jobs/view/data-scientist-at-clear-corporate-solutions-1354388938?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CLEAR Corporate SolutionsNew York City, NY, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
"Yoh, A Day & Zimmermann Company","New York City, NY, US",Data Scientist,2019-07-04,We are looking for data scientist that are capable of helping with the design of systems that can grow and maintain the company's ...,https://www.linkedin.com/jobs/view/data-scientist-at-yoh-a-day-zimmermann-company-1332561900?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Yoh, A Day & Zimmermann CompanyNew York City, NY, US 
",Entry level,Full-time,"Engineering, Information Technology",Staffing and Recruiting
Synechron,"New York, New York",Data Scientist,2019-07-24,"Experience with visualization tools like Tableau, BOXi exposure will be helpful. Experience in Java, Scala or other object-oriented ...",https://www.linkedin.com/jobs/view/data-scientist-at-synechron-1375302040?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"SynechronNew York, New York 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
 
Synechron is looking to hire Data Scientist.  
   
Job Location: New York City, NY  
   
Role & Responsibilities  
Primary Skills:  
Desired skills  
",Mid-Senior level,Full-time,Information Technology,Financial Services
