company,location,title,post_date,description,url,full_desc,seniority_level,employment_type,job_function,industries
Amazon Web Services (AWS),"Seattle, WA, US",Machine Learning Scientist,2019-07-10,Amazon AI is looking for world class scientists and engineers to join its AI Lab. Previous experience in a ML or data scientist role and ...,https://www.linkedin.com/jobs/view/machine-learning-scientist-at-amazon-web-services-aws-954536454?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Amazon Web Services (AWS)Seattle, WA, US 
",Not Applicable,Full-time,"Research, Science, Engineering","Computer Software, Information Technology and Services, Internet"
Amazon,"Seattle, WA, US",Machine Learning Scientist,2019-07-28,"Our mission is to push the envelope in Automatic Speech Recognition (ASR), Natural Language Understanding (NLU), and Audio Signal ...",https://www.linkedin.com/jobs/view/machine-learning-scientist-at-amazon-1239815243?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AmazonSeattle, WA, US 
",Not Applicable,Full-time,"Research, Science, Engineering","Computer Software, Information Technology and Services, Internet"
TRC Professional Solutions,"Seattle, WA, US",Machine Learning Scientist,2019-08-04,"Prior work experience as a Data Scientist, BIE, Software or Data Engineer. Programming language skills in Python, Java, or Ruby. A ...",https://www.linkedin.com/jobs/view/machine-learning-scientist-at-trc-professional-solutions-1411793224?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"TRC Professional SolutionsSeattle, WA, US 
",Associate,Full-time,Other,"Electrical/Electronic Manufacturing, Machinery, Staffing and Recruiting"
"TRC Staffing Services, Inc.","Seattle, WA, US",Machine Learning Scientist,2019-07-22,"Prior work experience as a Data Scientist, BIE, Software or Data Engineer. A Machine Learning Scientist is needed to design and implement...",https://www.linkedin.com/jobs/view/machine-learning-scientist-at-trc-staffing-services-inc-1387284017?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"TRC Staffing Services, Inc.Seattle, WA, US 
",Associate,Temporary,Other,"Construction, Staffing and Recruiting, Financial Services"
eSentire,"Seattle, WA, US",Senior Machine Learning Scientist - Seattle,2019-07-15,"What You Will Do. We are looking for creative and self-motivated problem solvers who thrive in mid-stage, collaborative startup ...",https://www.linkedin.com/jobs/view/senior-machine-learning-scientist-seattle-at-esentire-1389963799?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"eSentireSeattle, WA, US 
",Associate,Full-time,Other,"Information Technology and Services, Computer Software, Computer & Network Security"
Compass /,"Seattle, WA, US",Machine Learning Scientist,2019-06-13,What We Look For. In 2019 we will triple the size of our engineering team and are searching for creative and inspiring colleagues at all ...,https://www.linkedin.com/jobs/view/machine-learning-scientist-at-compass-1362466020?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Compass /Seattle, WA, US 
",Associate,Full-time,Other,"Marketing and Advertising, Computer Software, Internet"
Google,"Seattle, WA, US","Research Scientist, Machine Learning and Intelligence",2019-02-16,"We’ve already been joined by some of the best minds, and we’re looking for talented Research Scientists that have applied experience in...",https://www.linkedin.com/jobs/view/research-scientist-machine-learning-and-intelligence-at-google-1166144863?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"GoogleSeattle, WA, US 
",Not Applicable,Full-time,Other,"Information Services, Internet"
Layer3 TV,"Bellevue, WA, US","Sr. Machine Learning Scientist, Supply Chain Analytics and Operations - Bellevue",2019-07-03,"The device and supply chain organization is responsible for $10B+ annual spend on sourcing devices for T-Mobile, including T-Mobile and ...",https://www.linkedin.com/jobs/view/sr-machine-learning-scientist-supply-chain-analytics-and-operations-bellevue-at-layer3-tv-1399958864?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Layer3 TVBellevue, WA, US 
",Associate,Part-time,Other,"Marketing and Advertising, Information Technology and Services, Computer Software"
Apple,"Seattle, WA, US",Machine Learning - Research Scientist,2019-07-29,We are searching for engineers with a real passion for using machine learning to build intelligent applications. We are looking for new ...,https://www.linkedin.com/jobs/view/machine-learning-research-scientist-at-apple-1344386517?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AppleSeattle, WA, US 
",Not Applicable,Full-time,Other,Consumer Electronics
Vulcan Inc.,"Seattle, WA, US",Machine Learning Scientist for Climate Model Development,2019-07-30,"We do that through scientific and technological breakthroughs, catalytic philanthropy, and inspirational experiences, motivated by Paul’...",https://www.linkedin.com/jobs/view/machine-learning-scientist-for-climate-model-development-at-vulcan-inc-1389239744?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Vulcan Inc.Seattle, WA, US 
",Associate,Full-time,"Project Management, Information Technology, Engineering","Information Services, Computer Software"
Agoda,"Seattle, WA, US",Senior Machine Learning Product Scientist,2019-07-17,At Our Core We Are The Masters Of Combining Science And Business; Our Ideal Candidate Would Be Able To Do The Same With The Following ...,https://www.linkedin.com/jobs/view/senior-machine-learning-product-scientist-at-agoda-1358324390?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AgodaSeattle, WA, US 
",Mid-Senior level,Full-time,"Information Technology, Engineering",Internet
Analytic Recruiting Inc.,"Seattle, Washington",Applied Machine Learning Scientist,2019-08-01,Large global firm seeking an Applied Machine Learning Scientist. 5+ years of relevant research related experience or 3+ yrs of post ...,https://www.linkedin.com/jobs/view/applied-machine-learning-scientist-at-analytic-recruiting-inc-1015380795?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Analytic Recruiting Inc.Seattle, Washington 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Large global firm seeking an Applied Machine Learning Scientist. Must have deep expertise in descriptive statistics, model development, forecasting, and optimization to set the vision for large-scale experiments. Must be comfortable using state-of-the-art methods and be a subject matter expert in their field. Serve as a consultant to internal stakeholder groups to design research approaches, strategize, and execute research initiatives.  
  
QUALIFICATIONS  
· PhD in in Statistics, Data Science, Operations Research or equivalent program· Experience or educational background in utilizing machine learning and/or applied time series modeling.  
· 5+ years of relevant research related experience or 3+ yrs of post doctoral experience· Proficiency in any of the following: R, Stata, Matlab, Python· Experience productionalizing models· Industry or academic) experience with natural language understanding or dialogue management -- Preferred· Experience with cloud computing and big data tools -- Preferred· Experience using SQL for acquiring/transforming data, Linux command line - Preferred· Expertise in any of the following: algorithms and data structures/parsing/numerical optimization/data mining/parallel and distributed computing -- Preferred 
",Director,Full-time,"Research, Analyst",Retail
Facebook,"Seattle, WA, US","Research Scientist, Machine Learning (PhD)",2019-07-27,"Research and/or work experience in machine learning, NLP, recommendation systems, pattern recognition, signal processing, data mining, ...",https://www.linkedin.com/jobs/view/research-scientist-machine-learning-phd-at-facebook-1385112436?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"FacebookSeattle, WA, US 
",Not Applicable,Full-time,Other,Internet
T-Mobile,"Bellevue, WA, US","Sr. Machine Learning Scientist, Supply Chain Analytics and Operations",2019-07-09,We are currently seeking a Data/Machine Learning Scientist with strong knowledge and experience in machine learning modeling and ...,https://www.linkedin.com/jobs/view/sr-machine-learning-scientist-supply-chain-analytics-and-operations-at-t-mobile-1347336075?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"T-MobileBellevue, WA, US 
 
",Associate,Full-time,Other,Telecommunications
Urban Compass,"Seattle, WA, US",Machine Learning Scientist,2019-04-26,What We Look For. In 2019 we will triple the size of our engineering team and are searching for creative and inspiring colleagues at all ...,https://www.linkedin.com/jobs/view/machine-learning-scientist-at-urban-compass-1281655385?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Urban CompassSeattle, WA, US 
",Associate,Full-time,Other,"Marketing and Advertising, Computer Software, Internet"
Amazon,"Seattle, WA, US",Machine Learning Scientist,2019-07-19,The AWS Demand Forecasting and Planning team is responsible for growing the world's largest Cloud. Experience in using SQL to analyze ...,https://www.linkedin.com/jobs/view/machine-learning-scientist-at-amazon-1323808792?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AmazonSeattle, WA, US 
",Not Applicable,Full-time,"Research, Science, Engineering","Computer Software, Information Technology and Services, Internet"
Amazon Web Services (AWS),"Seattle, WA, US",Machine Learning Scientist,2019-07-23,We are looking for Machine Learning Scientists / Applied Scientists / ML Scientists with unfettered curiosity and drive to help build “...,https://www.linkedin.com/jobs/view/machine-learning-scientist-at-amazon-web-services-aws-1169232381?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Amazon Web Services (AWS)Seattle, WA, US 
",Not Applicable,Full-time,"Research, Science, Engineering","Computer Software, Information Technology and Services, Internet"
eSentire,"Seattle, Washington",Senior Machine Learning Scientist,2019-07-11,"What you will do: We are looking for creative and self-motivated problem solvers who thrive in mid-stage, collaborative startup ...",https://www.linkedin.com/jobs/view/senior-machine-learning-scientist-at-esentire-1349631474?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"eSentireSeattle, Washington 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Do you like...   
  
  
Then we very much would like to talk with you.    
Our machine learning scientists use statistics and ML to build advanced cybersecurity capabilities, extend our proprietary ML platform, and optimize eSentire's managed detection & response services.  We are looking for creative and self-motivated problem solvers who thrive in mid-stage, collaborative startup environments.    
What you will do:  
  
  
What you will bring:  
  
  
Desired:  
  
  
  
Why a Career with eSentire?  
  
Our Culture: At eSentire we work in a collaborative and innovative work environment. We work with brilliant and passionate people who strive and encourage others to do their best. eSentire’s idea-rich environment welcomes creative and sometimes unconventional perspectives!  
  
Growth Opportunities: At eSentire you will have the opportunity to grow and make an impact from your work. We encourage innovation in all who become a part of our team. With growing operations internationally, there is lots of lateral and upward advancement opportunities for rewarding and developing careers with eSentire. We’re strong believers in continuing education and provide the resources that you need to continue learning.  
  
 Employee Perks: Every day we provide free breakfast and refreshments, flexible hours, competitive PTO policy, 401k matching program, subsidies for continuing education, and an attractive compensation and benefit plans. We make it our obligation to the team here to stay current with compensation trends in the tech field. 
",Mid-Senior level,Full-time,"Engineering, Information Technology","Computer & Network Security, Information Technology and Services"
Apple,"Seattle, WA, US",Machine Learning Research Scientist,2019-07-29,We are searching for engineers with a real passion for using machine learning to build intelligent applications. We are looking for new ...,https://www.linkedin.com/jobs/view/machine-learning-research-scientist-at-apple-1344383582?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AppleSeattle, WA, US 
",Not Applicable,Full-time,Other,Consumer Electronics
Compass /,"Seattle, WA, US",Staff Machine Learning Scientist,2019-06-13,What We Look For. In 2019 we will triple the size of our engineering team and are searching for creative and inspiring colleagues at all ...,https://www.linkedin.com/jobs/view/staff-machine-learning-scientist-at-compass-1362467707?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Compass /Seattle, WA, US 
",Associate,Full-time,Other,"Marketing and Advertising, Computer Software, Internet"
Facebook,"Seattle, WA, US","Applied Research Scientist, Core Machine Learning",2019-07-24,We are looking for experienced Applied Researchers in Machine Learning and AI with strong software engineering skills. Facebook's mission...,https://www.linkedin.com/jobs/view/applied-research-scientist-core-machine-learning-at-facebook-1373395091?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"FacebookSeattle, WA, US 
",Not Applicable,Full-time,Other,Internet
Amazon,"Seattle, WA, US",Sr. Machine Learning Scientist,2019-08-02,Do you want to join an innovative team of scientists who use machine learning and statistical techniques to help Amazon provide the best ...,https://www.linkedin.com/jobs/view/sr-machine-learning-scientist-at-amazon-1408169766?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AmazonSeattle, WA, US 
",Mid-Senior level,Full-time,"Research, Science, Engineering","Computer Software, Information Technology and Services, Internet"
Amazon Web Services (AWS),"Seattle, WA, US",Sr. Machine Learning Scientist,2019-07-08,We are looking for Machine Learning Scientists / Applied Scientists / ML Scientists with unfettered curiosity and drive to help build “...,https://www.linkedin.com/jobs/view/sr-machine-learning-scientist-at-amazon-web-services-aws-837069081?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Amazon Web Services (AWS)Seattle, WA, US 
",Mid-Senior level,Full-time,"Research, Science, Engineering","Computer Software, Information Technology and Services, Internet"
Apple,"Seattle, WA, US",Applied Research Scientist - Machine Learning,2019-07-29,We are looking for applied scientists with a passion for using machine learning to transform in-the-wild sensing data from the most worn ...,https://www.linkedin.com/jobs/view/applied-research-scientist-machine-learning-at-apple-1344381750?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AppleSeattle, WA, US 
",Not Applicable,Full-time,Other,Consumer Electronics
"Expedia, Inc.","Bellevue, Washington",Principal Applied Researcher - Machine Learning,2019-07-27,We are looking for top-notch applied researchers and scientists interested in breaking new grounds to solve some of the most complex ...,https://www.linkedin.com/jobs/view/principal-applied-researcher-machine-learning-at-expedia-inc-1291662634?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Expedia, Inc.Bellevue, Washington 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
 
We are looking for top-notch applied researchers and scientists interested in breaking new grounds to solve some of the most complex computational problems in the marketing domain.  
  
The focus of your job will be in developing state of the art machine learning algorithms to power various aspects of highly complex global marketing campaigns. We spend hundreds of millions of dollars participating in highly dynamic and competitive auctions in travel Metasearch sites (TripAdvisor, Kayak, Trivago), Paid Search (Google, Bing, Yahoo), Display Ads/Programmatic as well as in social media (Facebook). These marketing channels would benefit from solving a range of fundamental problems with varying levels of complexity, e.g., from inference problems that arise due to sparse data to solving complex optimization problems impacted by dynamic market and user behavior. We have rich, massive, and untapped data sets containing observation points that can be collected only by spending huge amounts of money. Your passion for the craft of statistics, optimization, and machine learning will help unlock tangible growth for our business by exploiting these data sets.  
  
You will be someone with a strong background in both machine learning and software development.  
  
",Mid-Senior level,Full-time,"Research, Science, Engineering","Internet, Marketing and Advertising, Computer Software"
"AEEC, LLC","Alexandria, Virginia",Principal Artificial Intelligence/Machine Learning Scientist,2019-07-22,AEEC is seeking a Principal Artificial Intelligence/Machine Learning Scientist with neural networks deep learning experience who will ...,https://www.linkedin.com/jobs/view/principal-artificial-intelligence-machine-learning-scientist-at-aeec-llc-1387476095?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AEEC, LLCAlexandria, Virginia 
AEEC is seeking a Principal Artificial Intelligence/Machine Learning Scientist with neural networks deep learning experience who will lead a small team of AI scientists in solving AI problems and advancing AI techniques, science and research agendas of AI in one or more areas. The candidate will be responsible for leading and participating in the design, optimization, validation, and maintenance of large-scale machine learning (ML) models specific to AEEC’s use case. This involves data manipulation, data visualization, and programming. The candidate will also be expected to communicate the results of the analyses across different groups.  
The candidate must have a consistent track record of successfully architecting and building highly available, low latency systems for high traffic applications, building machine learning and computer vision applications, a deep understanding of common families of models, feature engineering, feature selection and other practical machine learning and computer vision techniques. The candidate must also have a vision and experience to make end-to-end Machine Learning solutions, proven experience working in an environment building and shipping early-stage technologies, and foster a collaborative environment and bring fun to work.  
Required Skills:  
  
Education:  
  
Preferred Skills:  
  
Job Duties:  
  
Citizenship: US citizenship is not required for this role; however our customer has a residency requirement for all non-US Citizens that states, “All non-US Citizens must have lived and worked in the US for the last 3 years, consecutively in order to pass the necessary background investigation.”  All applicants will be subject to a background investigation and must be able to obtain a Public Trust clearance.  
  
Physical Demands: While performing duties of the job, incumbent is occasionally required to stand, walk, sit, use hands and fingers, handle or feel objects, tools, or controls, reach with hands and arms, talk and hear. Employee must occasionally lift and/or move up to 25 pounds. Specific vision abilities required by job include close vision, distance vision, color vision, peripheral vision, depth perception and the ability to adjust and focus.  
   
Work Environment: The noise level in the work environment is usually moderate. 
",Mid-Senior level,Full-time,"Information Technology, Analyst","Information Technology and Services, Computer & Network Security"
The Johns Hopkins University Applied Physics Laboratory,"Laurel, MD, US",Senior Machine Learning Researcher,2019-07-09,We are seeking a Senior MachineLearning Researcher to help us invent the future and take Intelligent Systems from concept toreality. If ...,https://www.linkedin.com/jobs/view/senior-machine-learning-researcher-at-the-johns-hopkins-university-applied-physics-laboratory-1364206141?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"The Johns Hopkins University Applied Physics LaboratoryLaurel, MD, US 
",Associate,Full-time,Other,Defense & Space
Draper,"Reston, Virginia",Principal Machine Learning Scientist,2019-07-30,"We’re looking for an experienced leader to grow our Machine Intelligence group in Reston, VA! Our projects are on the leading edge of AI...",https://www.linkedin.com/jobs/view/principal-machine-learning-scientist-at-draper-1403471349?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"DraperReston, Virginia 
We’re looking for an experienced leader to grow our Machine Intelligence group in Reston, VA! Our projects are on the leading edge of AI and Data Science technologies for the Intelligence Community and Defense Department. At Draper, you will work with multi-dimensional data sets that include geospatial, time series, imagery, and social media data to build operational analysis systems that have major impact in the national security arena. We’re looking for a self-starter who can lead technical projects, work with customers and develop business, and manage and grow our team in the Reston office.  
   
   
Your role will be to bring cutting edge ideas to challenging, unsolved data analysis problems in diverse domains ranging from intelligence analysis to unmanned vehicles to personal health. As part of the Draper team, you will take your algorithms from the theoretical to the operational, working with a team of Software and User Experience engineers to deliver real mission impact. As part of our Reston site, you will be working closely with our customers and users, getting your hands on real data and rapidly prototyping completely novel tools.  
   
Required Qualifications:    
   
Preferred Qualifications:    
   
  
",Mid-Senior level,Full-time,"Engineering, Science, Business Development","Defense & Space, Aviation & Aerospace, Military"
Capital One,"McLean, VA, US",Machine Learning Scientist,2019-07-05,"At least 1 year experience developing solutions that leverage one or more of the following: operations research, natural language ...",https://www.linkedin.com/jobs/view/machine-learning-scientist-at-capital-one-1205241808?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Capital OneMcLean, VA, US 
",Associate,Full-time,Other,"Banking, Financial Services, Investment Banking"
Riverside Research,"Arlington, VA, US",Machine Learning Research Scientist,2019-03-21,"As we continue to add experienced, technically astute staff, we are looking for highly motivated, talented team members that can help our...",https://www.linkedin.com/jobs/view/machine-learning-research-scientist-at-riverside-research-1197028283?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Riverside ResearchArlington, VA, US 
",Entry level,Full-time,Other,"Information Technology and Services, Defense & Space, Computer & Network Security"
"BAE Systems, Inc.","Arlington, VA, US",Machine Learning Research Scientist,2018-10-06,We are looking for Machine Learning and Data Science experts to solve today's and tomorrow's cyber security challenges. Seeking Machine ...,https://www.linkedin.com/jobs/view/machine-learning-research-scientist-at-bae-systems-inc-904442133?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"BAE Systems, Inc.Arlington, VA, US 
",Associate,Full-time,Other,"Information Technology and Services, Defense & Space, Computer Software"
Analytic Recruiting Inc.,"Washington, District Of Columbia",Data Scientist - Machine Learning,2019-07-19,The Data Scientist will join a team that is leveraging cutting edge technologies and machine learning tools to develop predictive models ...,https://www.linkedin.com/jobs/view/data-scientist-machine-learning-at-analytic-recruiting-inc-1381725336?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Analytic Recruiting Inc.Washington, District Of Columbia 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
   
Data Scientist with strong proficiency with machine learning and predictive modeling using Python, Java and working with relational databases such as SQL sought by growing Washington DC-based personal finance company offering resources to help consumers manage their credit scores, access their overall financial health, seek out financial planning advice and shop for financial services providers. The Data Scientist will join a team that is leveraging cutting edge technologies and machine learning tools to develop predictive models that build on the company’s core products and improves customer experience. Position can be based in their Washington DC office or anywhere in the US.  Key responsibilities include  
   
REQUIREMENTS  
",Mid-Senior level,Full-time,"Science, Analyst, Strategy/Planning","Internet, Financial Services"
Agoda,"Washington, D.C., DC, US",Senior Machine Learning Product Scientist,2019-07-17,At Our Core We Are The Masters Of Combining Science And Business; Our Ideal Candidate Would Be Able To Do The Same With The Following ...,https://www.linkedin.com/jobs/view/senior-machine-learning-product-scientist-at-agoda-1358321981?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AgodaWashington, D.C., DC, US 
",Mid-Senior level,Full-time,"Information Technology, Engineering",Internet
"Citadel Information Services, Inc","Alexandria, VA, US",Principal Artificial Intelligence/Machine Learning Scientist -Alexandria,2019-08-01,Seeking a Principal Artificial IntelligenceMachine Learning Scientistwith neural networks deep learning experience who will lead a small ...,https://www.linkedin.com/jobs/view/principal-artificial-intelligence-machine-learning-scientist-alexandria-at-citadel-information-services-inc-1408507333?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Citadel Information Services, IncAlexandria, VA, US 
",Associate,Full-time,Other,"Information Technology and Services, Computer Software, Financial Services"
Atlas Research,"Washington, D.C., DC, US",Data Scientist/Machine Learning Engineer,2019-07-31,"Leverage your experience and skills as a data scientist, machine learning engineer, and artificial intelligence specialist to understand ...",https://www.linkedin.com/jobs/view/data-scientist-machine-learning-engineer-at-atlas-research-1405065575?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Atlas ResearchWashington, D.C., DC, US 
",Entry level,Full-time,"Engineering, Information Technology","Nonprofit Organization Management, Research, Staffing and Recruiting"
Leidos,"Arlington, VA, US",Chief Scientist Machine Learning,2019-07-27,The Leidos Innovation Center (LInC) is seeking a Chief Scientist in Machine Learning (ML) for a senior technical leadership position ...,https://www.linkedin.com/jobs/view/chief-scientist-machine-learning-at-leidos-1351543477?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"LeidosArlington, VA, US 
",Associate,Full-time,Other,"Defense & Space, Information Technology and Services, Renewables & Environment"
"Navatek, Ltd.","Arlington, VA, US",Scientist - Robotics and Machine Learning,2019-07-16,"The ideal candidate will have a PhD in robotics, electrical engineering, or related discipline. Navatek LTD, a privately-owned defense ...",https://www.linkedin.com/jobs/view/scientist-robotics-and-machine-learning-at-navatek-ltd-1392286218?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Navatek, Ltd.Arlington, VA, US 
",Associate,Full-time,Other,"Construction, Defense & Space, Mechanical or Industrial Engineering"
Booz Allen Hamilton,"Alexandria, VA, US","Machine Learning Data Scientist, Lead",2019-06-21,"You’ll have access to a wealth of training resources through our Analytics University, an online learning portal specifically geared ...",https://www.linkedin.com/jobs/view/machine-learning-data-scientist-lead-at-booz-allen-hamilton-1331978046?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Booz Allen HamiltonAlexandria, VA, US 
",Associate,Full-time,Other,"Information Technology and Services, Computer Software, Financial Services"
ClearedJobs.Net,"Alexandria, VA, US","Machine Learning Data Scientist, Lead",2019-07-03,"Across private and public sectors — from fraud detection, to cancer research, to national intelligence — you know the answers are in ...",https://www.linkedin.com/jobs/view/machine-learning-data-scientist-lead-at-clearedjobs-net-1399577994?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ClearedJobs.NetAlexandria, VA, US 
",Associate,Full-time,Other,"Information Technology and Services, Defense & Space, Telecommunications"
KPMG US,"Washington, D.C., DC, US","Sr. Associate, Data Scientist Machine Learning",2019-08-01,KPMG is currently seeking a Sr. Associate Machine Learning Data Scientist to join our KPMG Lighthouse - Center of Excellence for Advanced...,https://www.linkedin.com/jobs/view/sr-associate-data-scientist-machine-learning-at-kpmg-us-1406270356?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"KPMG USWashington, D.C., DC, US 
",Mid-Senior level,Full-time,General Business,Management Consulting
Amazon Web Services (AWS),"Herndon, VA, US",Machine Learning Consultant,2019-07-20,"If you have experience with AI, including building ML or DL models, we’d like to have you join our team. Previous experience in a ML or ...",https://www.linkedin.com/jobs/view/machine-learning-consultant-at-amazon-web-services-aws-1073707841?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Amazon Web Services (AWS)Herndon, VA, US 
",Not Applicable,Full-time,"Research, Science, Engineering","Computer Software, Information Technology and Services, Internet"
MITRE,"McLean, VA, US",Computer Scientist – Machine Learning,2019-06-24,"2+ years’ work experience must include: machine learning/deep learning, computer vision, cognitive science. MS with a minimum of one ...",https://www.linkedin.com/jobs/view/computer-scientist-%E2%80%93-machine-learning-at-mitre-1372345098?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"MITREMcLean, VA, US 
",Associate,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Computer Software"
U.S. Environmental,"Alexandria, VA, US",Principal Artificial Intelligence/Machine Learning Scientist -Alexandria,2019-07-22,AEEC is seeking a Principal Artificial IntelligenceMachine Learning Scientist with neural networks deep learning experience who will lead...,https://www.linkedin.com/jobs/view/principal-artificial-intelligence-machine-learning-scientist-alexandria-at-u-s-environmental-1402571212?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"U.S. EnvironmentalAlexandria, VA, US 
",Associate,Full-time,Other,"Construction, Information Technology and Services, Insurance"
American Environmental & Engineering Consultants,"Alexandria, VA, US",Principal Artificial Intelligence/Machine Learning Scientist,2019-07-31,AEEC is seeking a Principal Artificial IntelligenceMachine Learning Scientist with neural networks deep learning experience who will lead...,https://www.linkedin.com/jobs/view/principal-artificial-intelligence-machine-learning-scientist-at-american-environmental-engineering-consultants-1405102831?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"American Environmental & Engineering ConsultantsAlexandria, VA, US 
",Associate,Full-time,Other,"Information Technology and Services, Defense & Space, Computer Software"
Systems & Technology Research,"Arlington, Virginia, United States",Data Scientist/Machine Learning Researcher,2019-07-16,"We recognize that each employee’s backgrounds, experiences, and perspectives are essential for providing our customers with innovative ...",https://www.linkedin.com/jobs/view/data-scientist-machine-learning-researcher-at-systems-technology-research-964617256?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Systems & Technology ResearchArlington, Virginia, United States 
STR is a privately-owned, rapidly growing business focused on research and development (R&D) for the defense and intelligence communities. We are a nationally recognized leader in research areas including data analytics, sensors and signal processing, electronic warfare, cyber, video and image understanding, command and control, and precision navigation. Several programs have transitioned advanced technology to military and intelligence users. While our primary focus is on serving US Government customers, we are pursuing commercial applications as well.    
  
This position will directly support government customers at their site and will be based out of STR’s Arlington, VA office, while interfacing regularly with colleagues in Woburn, MA.  
  
Job Description:  
  
  
Qualifications:  
  
  
",Mid-Senior level,Full-time,Engineering,Defense & Space
Amazon,"Herndon, VA, US",Machine Learning Consultant,2019-07-15,"If you have experience with AI, including building ML or DL models, we’d like to have you join our team. Previous experience in a ML or ...",https://www.linkedin.com/jobs/view/machine-learning-consultant-at-amazon-1061212591?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AmazonHerndon, VA, US 
",Not Applicable,Full-time,"Information Technology, Consulting, Engineering","Computer Software, Information Technology and Services, Internet"
