company,location,title,post_date,description,url,full_desc,seniority_level,employment_type,job_function,industries
PebblePost,"New York City, NY, US",Data Scientist,2019-06-14,We are looking for data scientists to join our cloud team where the focus is on helping engineering and business teams to deliver more ...,https://www.linkedin.com/jobs/view/data-scientist-at-pebblepost-1317980774?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"PebblePostNew York City, NY, US 
",Entry level,Full-time,"Engineering, Information Technology","Marketing and Advertising, Online Media, Internet"
Prognos,"New York City, NY, US",Data Scientist,2019-06-25,"Go above and beyond. We are looking for a hands on (IC) Data Scientist to join the team, and help us move this mission-critical task ...",https://www.linkedin.com/jobs/view/data-scientist-at-prognos-1335401490?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"PrognosNew York City, NY, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Hospital & Health Care"
Bardess Group Ltd,"New York City, NY, US",Data Scientist,2019-07-12,"We are looking for individuals with advanced skills in data science and machine learning, and minimum 2-3 years’ experience as a data ...",https://www.linkedin.com/jobs/view/data-scientist-at-bardess-group-ltd-1369388786?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Bardess Group LtdNew York City, NY, US 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Management Consulting"
Park Hudson,"New York City, NY, US",Data Scientist,2019-07-10,This is an immediate need! Financial Technology company is looking for a Data Scientist to join new R&D Labs team! Should have relevant ...,https://www.linkedin.com/jobs/view/data-scientist-at-park-hudson-1369313594?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Park HudsonNew York City, NY, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
Viacom,"New York City, NY, US",Junior Data Scientist,2019-06-28,"The ideal candidate will also help generate solutions for ongoing projects, involving some of the industry’s most challenging ...",https://www.linkedin.com/jobs/view/junior-data-scientist-at-viacom-1368777345?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ViacomNew York City, NY, US 
",Entry level,Full-time,"Engineering, Information Technology","Entertainment, Media Production, Online Media"
Function of Beauty,"New York City, NY, US",Data Scientist,2019-07-16,We are looking for someone with a strong business mindset and proven advanced analytical skills. You are an expert with MySQL and have ...,https://www.linkedin.com/jobs/view/data-scientist-at-function-of-beauty-1374880370?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Function of BeautyNew York City, NY, US 
",Entry level,Full-time,"Engineering, Information Technology",Cosmetics
Pivotal Labs,"New York City, NY, US",Data Scientist,2019-07-06,"We're looking for the kind of person who will try and solve a problem on their own first, but isn't afraid to ask for help or say ""I ...",https://www.linkedin.com/jobs/view/data-scientist-at-pivotal-labs-1361617640?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Pivotal LabsNew York City, NY, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
Hinge,"New York City, NY, US",Data Scientist,2019-06-25,Hinge is on a mission to change that. 2+ years of experience as a data scientist or quantitative researcher. Experience with product ...,https://www.linkedin.com/jobs/view/data-scientist-at-hinge-1384111238?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"HingeNew York City, NY, US 
",Entry level,Full-time,"Engineering, Information Technology",Internet
CLEAR (clearme.com),"New York City, NY, US",Data Scientist,2019-06-22,What You Will Do. We're seeking an innovative and results-oriented Data Scientist to identify actionable insights throughout our business.,https://www.linkedin.com/jobs/view/data-scientist-at-clear-clearme-com-1333316788?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CLEAR (clearme.com)New York City, NY, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
Church Pension Group,"New York City, NY, US",Data Scientist,2019-06-21,This position works with the Senior Data Scientist in measuring CPG’s customer experience with all benefits and services. Possesses a ...,https://www.linkedin.com/jobs/view/data-scientist-at-church-pension-group-1375906613?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Church Pension GroupNew York City, NY, US 
",Entry level,Full-time,"Engineering, Information Technology","Nonprofit Organization Management, Insurance, Financial Services"
Quantcast,"Seattle, WA, US",Senior Data Scientist,2019-08-01,"We are looking for an exceptional Senior Data Scientist to join our diverse set of researchers, analysts and machine learning engineers. ...",https://www.linkedin.com/jobs/view/senior-data-scientist-at-quantcast-1394610755?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"QuantcastSeattle, WA, US 
",Associate,Full-time,Other,"Marketing and Advertising, Computer Software, Internet"
Microsoft,"Redmond, WA, US",Data & Applied Scientist,2019-08-02,The Modern Life Machine Learning team is looking for a Machine Learning Scientist who can develop and optimize bleeding edge machine ...,https://www.linkedin.com/jobs/view/data-applied-scientist-at-microsoft-1406664833?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"MicrosoftRedmond, WA, US 
",Not Applicable,Full-time,Other,"Computer Hardware, Computer Software, Information Technology and Services"
Jobs @ TheJobNetwork,"Redmond, WA, US",Data Scientist,2019-08-02,Experience with data maps. User searches hiking trails in the cascades by difficulty? and we have 2 data gaps to arrive at a satisfactory...,https://www.linkedin.com/jobs/view/data-scientist-at-jobs-%40-thejobnetwork-1406612783?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobs @ TheJobNetworkRedmond, WA, US 
",Entry level,Full-time,"Engineering, Information Technology",Research
Big Cloud,Greater Seattle Area,Data Scientist,2019-07-31,"They are seeking to recruit a Data Scientist. Big Data / real-time data processing platform experience (Spark, Hadoop, Flink, etc) Are ...",https://www.linkedin.com/jobs/view/data-scientist-at-big-cloud-1403947010?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Big CloudGreater Seattle Area 
 
Are you a Data Scientist with client facing experience? Can you design and deliver machine learning solutions to clients? Do you want to work or one of the hottest AI companies?  
   
One of the worlds most successful AI companies is expanding their customer facing solutions and services practice. They are seeking to recruit a Data Scientist.  
   
You'll be responsible for managing client data science projects including; demonstrations, developong proof of concepts, managing success criteria and training users.  
   
Other responsibilities will include:  
  
You'll have…  
  
Ideally…  
",Mid-Senior level,Full-time,"Information Technology, Engineering",Computer Software
DLVR,"Seattle, WA, US",Data Scientist,2019-07-24,The ideal candidate has at least 3-5 years of experience as well as the ability and drive to lead this function in their next role. ...,https://www.linkedin.com/jobs/view/data-scientist-at-dlvr-1390530617?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"DLVRSeattle, WA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
FRONTGATE,"Seattle, WA, US",Data Scientist,2019-06-19,"Qurate Retail Group combines the best of retail, media and social to curate products, experiences, conversations and communities for ...",https://www.linkedin.com/jobs/view/data-scientist-at-frontgate-1329376963?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"FRONTGATESeattle, WA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Retail"
University of Washington,"Seattle, WA, US",Data Scientist,2019-06-18,"The ideal candidate will have expertise in one or more areas related to data science (machine learning, statistics, databases, ...",https://www.linkedin.com/jobs/view/data-scientist-at-university-of-washington-1329080771?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"University of WashingtonSeattle, WA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Nonprofit Organization Management, Hospital & Health Care"
Spectraforce Technologies,"Bellevue, WA, US",Data Scientist,2019-07-11,Past experiences developing online algorithms used for driving customer behavior Knowledge and ability to query and utilize multiple ...,https://www.linkedin.com/jobs/view/data-scientist-at-spectraforce-technologies-1369236743?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Spectraforce TechnologiesBellevue, WA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Financial Services, Hospital & Health Care"
Amazon,"Seattle, WA, US",Data Scientist,2019-08-01,"We are looking for a dynamic, resourceful, and organized Data Scientist to develop the right data-driven solutions to drive innovation ...",https://www.linkedin.com/jobs/view/data-scientist-at-amazon-1406205576?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AmazonSeattle, WA, US 
",Not Applicable,Full-time,"Engineering, Information Technology","Computer Software, Information Technology and Services, Internet"
Neal Analytics,"Redmond, WA, US",Data Scientist,2019-08-01,"Ideal candidate will have experience reviewing and debugging large code bases, will possess a background in quantitative methods and/or ...",https://www.linkedin.com/jobs/view/data-scientist-at-neal-analytics-1406339539?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Neal AnalyticsRedmond, WA, US 
",Mid-Senior level,Contract,"Engineering, Information Technology","Computer Software, Staffing and Recruiting, Financial Services"
Seattle Cancer Care Alliance,"Seattle, WA, US",Data Scientist,2019-06-15,"The Data Scientist will join this growing team of innovative, results-oriented and collaborative professionals who employ advanced ...",https://www.linkedin.com/jobs/view/data-scientist-at-seattle-cancer-care-alliance-1348363625?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Seattle Cancer Care AllianceSeattle, WA, US 
",Entry level,Full-time,"Engineering, Information Technology","Nonprofit Organization Management, Health, Wellness and Fitness, Hospital & Health Care"
"TRC Staffing Services, Inc.","Seattle, WA, US",Data Scientist,2019-07-22,2+ years of experience in operations or a forecasting environment. 2+ years of Data Science or Analytics work experience. A Data ...,https://www.linkedin.com/jobs/view/data-scientist-at-trc-staffing-services-inc-1387282220?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"TRC Staffing Services, Inc.Seattle, WA, US 
",Entry level,Full-time,"Engineering, Information Technology","Construction, Staffing and Recruiting, Financial Services"
Oslo Solutions,"Redmond, WA, US",Data Scientist,2019-07-31,"Ideal candidate will have experience reviewing and debugging large code bases, will possess a background in quantitative methods andor ...",https://www.linkedin.com/jobs/view/data-scientist-at-oslo-solutions-1405071611?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Oslo SolutionsRedmond, WA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Computer & Network Security"
Lyft,"Seattle, WA, US",Data Scientist,2019-07-11,"We are looking for scientists to build experimentation and performance monitoring frameworks for forecast models, as well as perform deep...",https://www.linkedin.com/jobs/view/data-scientist-at-lyft-1349678746?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"LyftSeattle, WA, US 
",Mid-Senior level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
Facebook,"Seattle, WA, US","Data Scientist, Analytics, Intern",2019-07-26,The Analytics team is looking for fast-moving analytics candidates and data junkies who want to make an impact. Facebook's mission is to ...,https://www.linkedin.com/jobs/view/data-scientist-analytics-intern-at-facebook-1385109682?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"FacebookSeattle, WA, US 
",Internship,Full-time,"Engineering, Information Technology",Internet
Bamboo,"Seattle, WA, US",Data Scientist (Seattle),2019-07-24,Who Are We Looking For. We are looking for a creative and analytical data scientist to join our team! We are looking forward to meeting you!,https://www.linkedin.com/jobs/view/data-scientist-seattle-at-bamboo-1391370661?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"BambooSeattle, WA, US 
",Entry level,Full-time,"Engineering, Information Technology","Marketing and Advertising, Online Media, Internet"
Fred Hutch,"Seattle, WA, US",Data Scientist II,2019-06-29,The Hutch Data Commonwealth (HDC) represents a new organization within the Fred Hutchinson Cancer Research Center with a mission to ...,https://www.linkedin.com/jobs/view/data-scientist-ii-at-fred-hutch-1346793697?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Fred HutchSeattle, WA, US 
",Entry level,Full-time,"Engineering, Information Technology","Research, Biotechnology, Hospital & Health Care"
Hazel Analytics,"Seattle, WA, US",Data Scientist,2019-07-06,Hazel Analytics is a fast-growing food tech company on a mission to create innovative products that transform the way organizations use ...,https://www.linkedin.com/jobs/view/data-scientist-at-hazel-analytics-1405576495?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Hazel AnalyticsSeattle, WA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
Whitepages,"Seattle, WA, US",Data Scientist,2019-07-04,"Programming skills with Python, R or Scala, or relevant programming language, as well as experience querying and working with large data ...",https://www.linkedin.com/jobs/view/data-scientist-at-whitepages-1250488278?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"WhitepagesSeattle, WA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
Talent Demo Lydia Williams,"Redmond, WA, US",Data Scientist,2019-06-16,"We believe there has to be a better way. If you do too, we need you! Our team works on data analysis and machine learning problems, ...",https://www.linkedin.com/jobs/view/data-scientist-at-talent-demo-lydia-williams-1348399477?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Talent Demo Lydia WilliamsRedmond, WA, US 
",Mid-Senior level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Telecommunications"
Rover.com,"Seattle, WA, US",Associate Data Scientist,2019-06-27,"Founded in 2011 on the belief that everyone should have the opportunity to experience the unconditional love of a dog, Rover improves and...",https://www.linkedin.com/jobs/view/associate-data-scientist-at-rover-com-1345651399?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Rover.comSeattle, WA, US 
",Entry level,Full-time,"Engineering, Information Technology","Marketing and Advertising, Computer Software, Internet"
Nirvana Enterprises LLC,"Bellevue, WA, US",Data Scientist,2019-07-04,"Use predictive modeling to increase and optimize customer experiences, revenue generation, ad targeting and other business outcomes. ...",https://www.linkedin.com/jobs/view/data-scientist-at-nirvana-enterprises-llc-1402275218?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Nirvana Enterprises LLCBellevue, WA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
HospitalCareers.com,"Seattle, WA, US",Data Scientist,2019-07-06,"Make recommendations, develop technical infrastructure and analytic competencies, and participate in project selection to inform and ...",https://www.linkedin.com/jobs/view/data-scientist-at-hospitalcareers-com-1404362131?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"HospitalCareers.comSeattle, WA, US 
",Entry level,Full-time,"Engineering, Information Technology",Hospital & Health Care
Shelf Engine,"Seattle, WA, US",Data Scientist,2019-07-18,"Bring 4+ years of relevant working experience in a similar role, preferably with specific experience in the domain of time series demand ...",https://www.linkedin.com/jobs/view/data-scientist-at-shelf-engine-1405572498?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Shelf EngineSeattle, WA, US 
",Entry level,Full-time,"Engineering, Information Technology",Computer Software
F5 Networks,"Seattle, WA, US",Sr. Data Scientist,2019-07-25,"Provide technical leadership, learn and partner with other F5 teamsRequired Skills Experience and Qualifications: This position is ...",https://www.linkedin.com/jobs/view/sr-data-scientist-at-f5-networks-1376755247?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"F5 NetworksSeattle, WA, US 
",Associate,Full-time,Other,Computer & Network Security
Jobspring Partners,Washington D.C. Metro Area,Data Scientist,2019-07-29,Specifically this company is looking for a Senior Data Scientist with at least 5 years of working experience with Python and Big Data ...,https://www.linkedin.com/jobs/view/data-scientist-at-jobspring-partners-1296675508?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobspring PartnersWashington D.C. Metro Area 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
 
Fortune 5 company in Reston, Virginia is looking for a new Data Scientist to add to their team! This Fortune 5 Company has been creating software applications to revolutionize the online retail industry. Specifically this company is looking for a Senior Data Scientist with at least 5 years of working experience with Python and Big Data tools to join the analytics team. Candidates will be working with the most cutting edge technology and will be part of a team that will continue to impact the news industry in a positive way. This full-time position offers competitive pay and amazing benefits.  
  
Required Skills & Experience  
Preferred Education & Experience  
Benefits & Perks  
",Mid-Senior level,Full-time,"Information Technology, Engineering, Science","Computer Software, Computer & Network Security, Computer Hardware"
Radiant Solutions,"Herndon, VA, US",Data Scientist,2019-07-28,Maxar is looking for a Data Scientist to help us solve a hard problem for the US Government. Past work with Apache Spark and familiarity ...,https://www.linkedin.com/jobs/view/data-scientist-at-radiant-solutions-1399738802?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Radiant SolutionsHerndon, VA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Computer Software"
Brillient Corporation,"Silver Spring, Maryland, United States",Data Scientist,2019-07-31,"Brillient is seeking an experienced Data Scientist to join our team supporting a federal contract in Silver Spring, MD. Knowledge and ...",https://www.linkedin.com/jobs/view/data-scientist-at-brillient-corporation-1404649073?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Brillient CorporationSilver Spring, Maryland, United States 
Brillient is seeking an experienced Data Scientist to join our team supporting a federal contract in Silver Spring, MD.  
  
We have an immediate need for a Data Scientist to our government client’s data science workstream including data aggregation and analytic projects to support both regulatory review and regulatory science. The employee should have significant expertise in data science. 
 
 JOB DESCRIPTION: 
 
EXPERIENCE REQUIREMENT:  
 
This position requires U.S. Citizenship or a permanent resident and the ability to obtain and maintain a Government public trust level security clearance. Candidates must have lived in the United States for at least three out of the past five years prior to your application date. You will also meet the residency qualifications if you lived abroad while on government or military duty or if you were a dependent of a federal employee of military member. 
",Director,Full-time,"Information Technology, Consulting","Management Consulting, Information Technology and Services"
M9 Solutions,"Fort Meade, Maryland, United States",Data Scientist,2019-07-26,"Utilize technical and analytical skills to explore data from disparate sources with goal of discovering patterns and hidden insights, ...",https://www.linkedin.com/jobs/view/data-scientist-at-m9-solutions-1348494294?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"M9 SolutionsFort Meade, Maryland, United States 
 
",Not Applicable,Full-time,NA,NA
Prodigy Resources,"Falls Church, Virginia",Data Scientist,2019-07-30,"Minimum 8+ years’ experience in the development and implementation of large, complex, data-centric systems. Experience using reporting ...",https://www.linkedin.com/jobs/view/data-scientist-at-prodigy-resources-1403298516?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Prodigy ResourcesFalls Church, Virginia 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Manage, lead and provide technical direction and guidance to data related applications. Serve as subject matter expert on various data domains, data architecture, and data processes. Communicate effectively with data team and multiple stakeholders. He/She may also will be responsible for analyzing and interpreting complex data sets and queries to assist in decision-making. Assist with recommending data strategies  
  
",Mid-Senior level,Full-time,Information Technology,"Information Technology and Services, Management Consulting, Information Services"
Verizon,"Ashburn, VA, US",Data Scientist,2019-08-01,What we’re looking for... Even Better If You Have. Together we’ll go far. Strong business analytical skills with the ability to apply ...,https://www.linkedin.com/jobs/view/data-scientist-at-verizon-1406194788?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"VerizonAshburn, VA, US 
",Mid-Senior level,Full-time,"Engineering, Information Technology","Telecommunications, Information Technology and Services, Computer & Network Security"
The Johns Hopkins University Applied Physics Laboratory,"Laurel, MD, US",Data Scientist,2019-07-30,"If so, we're looking for someone like you to join the System Performance and Analysis Group, KBS, a talented team of scientists, ...",https://www.linkedin.com/jobs/view/data-scientist-at-the-johns-hopkins-university-applied-physics-laboratory-1402993122?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"The Johns Hopkins University Applied Physics LaboratoryLaurel, MD, US 
",Entry level,Full-time,"Engineering, Information Technology",Defense & Space
SparkPost,"Columbia, MD, US",Data Scientist - Columbia,2019-07-28,"At least 2 years experience with Apache Spark, ideally in a YARN configuration. We're looking for a Data Scientist to join our Data ...",https://www.linkedin.com/jobs/view/data-scientist-columbia-at-sparkpost-1399888655?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"SparkPostColumbia, MD, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Accounting"
Mid-Atlantic Permanente Medical Group,"Rockville, MD, US",Data Scientist,2019-07-14,"1 + year work experience with design patterns, implementation, and deployment of AI and/or data science products. Strong problem-solving ...",https://www.linkedin.com/jobs/view/data-scientist-at-mid-atlantic-permanente-medical-group-1372957599?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Mid-Atlantic Permanente Medical GroupRockville, MD, US 
",Entry level,Full-time,"Engineering, Information Technology","Insurance, Medical Practice, Hospital & Health Care"
Booz Allen Hamilton,"Arlington, VA, US","Data Scientist, Junior",2019-07-25,"You’ll have access to a wealth of training resources through our Analytics University, an online learning portal specifically geared ...",https://www.linkedin.com/jobs/view/data-scientist-junior-at-booz-allen-hamilton-1348409442?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Booz Allen HamiltonArlington, VA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Computer Software"
Raptics,"Alexandria, Virginia, United States",Data Scientist,2019-07-18,We are looking for a Data Scientist with experience applying Data Science processes and tools to solve real-world problems for our ...,https://www.linkedin.com/jobs/view/data-scientist-at-raptics-1380667752?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"RapticsAlexandria, Virginia, United States 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
 
We are looking for a Data Scientist with experience applying Data Science processes and tools to solve real-world problems for our customers in the Federal, Defense, and Intelligence sectors.  
 
Responsibilities 
 
Qualifications 
 
Minimum Requirements 
 
Preferences 
 
Raptics, Inc. is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees. 
",Not Applicable,Full-time,"Science, Engineering, Information Technology","Defense & Space, Computer Software, Computer & Network Security"
PwC,"Arlington, VA, US",Data Scientist,2019-07-28,"Collaborate and contribute as a team member: understand personal and team roles, contribute to a positive working environment by building...",https://www.linkedin.com/jobs/view/data-scientist-at-pwc-1351562490?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"PwCArlington, VA, US 
",Not Applicable,Full-time,"Engineering, Information Technology","Accounting, Financial Services, Management Consulting"
Jobs @ TheJobNetwork,"Washington, D.C., DC, US",Data Scientist,2019-08-02,"ASSYST is looking for a Data Scientist to work for our Client located in Washington, DC. 3 Year US residency required !!! Objective This ...",https://www.linkedin.com/jobs/view/data-scientist-at-jobs-%40-thejobnetwork-1406534389?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobs @ TheJobNetworkWashington, D.C., DC, US 
",Entry level,Full-time,"Engineering, Information Technology",Research
GEICO,"Chevy Chase, MD, US",Data Scientist,2019-07-24,"Solid understanding and experience with advanced statistics and modern machine learning predictive techniques such as GLMs, decision ...",https://www.linkedin.com/jobs/view/data-scientist-at-geico-1373338549?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"GEICOChevy Chase, MD, US 
",Not Applicable,Full-time,"Information Technology, Engineering",Insurance
ASSYST,"Washington, D.C., DC, US",Data Scientist,2019-07-31,"ASSYST is looking for a Data Scientist to work for our Client located in Washington, DC. This project aims to systematically derive ...",https://www.linkedin.com/jobs/view/data-scientist-at-assyst-1405157964?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ASSYSTWashington, D.C., DC, US 
",Entry level,Temporary,"Engineering, Information Technology",Information Technology and Services
Sparksoft Corporation,"Columbia, MD, US",Data Scientist,2019-07-30,"The ideal candidate will have 5+ years of relevant work experience. Company Profile Founded in 2004, Sparksoft is a Small Business (WOSB)...",https://www.linkedin.com/jobs/view/data-scientist-at-sparksoft-corporation-1403567861?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Sparksoft CorporationColumbia, MD, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Computer & Network Security"
Decisive Analytics Corporation,"Alexandria, VA, US",Data Scientist - Alexandria,2019-07-28,"DECISIVE ANALYTICS Corporation is looking for a Data Scientist who will work in support of Director, Mission Integration in Alexandria, ...",https://www.linkedin.com/jobs/view/data-scientist-alexandria-at-decisive-analytics-corporation-1399811865?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Decisive Analytics CorporationAlexandria, VA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Aviation & Aerospace"
Perspecta Labs,"Washington, D.C., DC, US",Data Scientist,2019-07-26,"5 years of increasingly complex and progressive experience in performing systems analysis, development, and implementation of business, ...",https://www.linkedin.com/jobs/view/data-scientist-at-perspecta-labs-1379340523?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Perspecta LabsWashington, D.C., DC, US 
",Entry level,Full-time,"Engineering, Information Technology","Defense & Space, Computer Software, Telecommunications"
CyberCoders,"Ashburn, VA, US",Data Scientist,2019-08-01,What You Will Be Doing. While using your extensive experience with data you can help promote innovation with agility. More Than 5 Years ...,https://www.linkedin.com/jobs/view/data-scientist-at-cybercoders-1394656610?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CyberCodersAshburn, VA, US 
",Mid-Senior level,Full-time,Engineering,Computer Software
MITRE,"McLean, VA, US",Data Scientist,2019-07-18,"The Model-Based Analytics Department is seeking a motivated, creative Data Scientistto apply cutting edge tools and techniques to ...",https://www.linkedin.com/jobs/view/data-scientist-at-mitre-1380669689?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"MITREMcLean, VA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Computer Software"
Soalex Group ,"Washington, D.C., DC, US",Data Scientist,2019-07-17,"Top candidates will be persistent, and have excellent analytical and problem-solving skills. Experience with data querying languages, and...",https://www.linkedin.com/jobs/view/data-scientist-at-soalex-group-1377899028?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Soalex Group Washington, D.C., DC, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Government Administration, Financial Services"
Latitude Inc,"Annandale, VA, US",Data Scientist,2019-07-13,The ideal candidate will have direct experience in the applied development and implementation of machine learning and deep learning ...,https://www.linkedin.com/jobs/view/data-scientist-at-latitude-inc-1370283105?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Latitude IncAnnandale, VA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
